r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0 384372 117848  19908 369888    0    0     0     0 2316  843 11 64 25  0  0
 3  0 384372 117848  19908 369896    0    0     0     0 2062  771 11 64 25  0  0
 1  0 384372 117848  19908 369908    0    0     0     0 2168  853  9 66 25  0  0
 9  0 384372 117848  19908 369912    0    0     0     0 1629  650 11 74 15  0  0
 2  0 384372 117848  19916 369920    0    0     0    12 2062  739  8 65 25  1  0
 1  0 384372 117848  19916 369924    0    0     0     0 2048  757 10 66 24  0  0
 1  0 384372 117848  19916 369932    0    0     0     0 2340  868 13 55 32  0  0
 5  0 384372 117848  19916 369936    0    0     0     0 2448  962 11 58 31  0  0
 0  0 384372 117848  19916 369944    0    0     0     0 2465  946  8 59 33  0  0
 6  0 384372 117848  19924 369940    0    0     0    12 2823 1023  8 49 43  0  0
 1  0 384372 117848  19924 369956    0    0     0     0 1695  674 10 71 19  0  0
 2  0 384372 117848  19924 369956    0    0     0     0 2714  925  8 53 39  0  0
 5  0 384372 117848  19924 369964    0    0     0     0 1876  737  6 74 21  0  0
 3  0 384372 117848  19924 369968    0    0     0     0 2774  945  8 54 38  0  0
 2  0 384372 117848  19932 369980    0    0     0    12 2336  930  9 64 27  0  0
 2  0 384372 117848  19932 369988    0    0     0     0 2654  980 12 56 32  0  0
 1  0 384372 117848  19932 369996    0    0     0   196 2252  861 12 62 26  0  0
 2  0 384372 117848  19932 370000    0    0     0     0 1776  683  9 71 21  0  0
 1  0 384372 117848  19932 370000    0    0     0     0 2869 1004  4 53 43  0  0
 1  0 384372 117848  19940 370012    0    0     0    24 2175  853 12 65 23  0  0
 1  0 384372 117848  19940 370016    0    0     0     0 2507  978  8 64 28  0  0
16  0 384372 117848  19940 370032    0    0     0    12 1891  833  9 70 22  0  0
 4  0 384372 117848  19940 370040    0    0     0     0 2308  872 10 60 30  0  0
 0  0 384372 117848  19940 370040    0    0     0     0 2388  930  8 63 29  0  0
 1  0 384372 117848  19948 370052    0    0     0    12 1464  737 12 77 11  0  0
 1  0 384372 117848  19948 370056    0    0     0     0 2479  932  9 60 31  0  0
 1  0 384372 117848  19948 370068    0    0     0     0 2328  936  6 58 36  0  0
 1  0 384372 117848  19948 370068    0    0     0     0 2436  907  9 65 26  0  0
 1  0 384372 117848  19948 370080    0    0     0     0 2166  899  9 66 26  0  0
 1  0 384372 117848  19956 370088    0    0     0    12 1905  806  7 73 20  0  0
 1  0 384372 117848  19956 370092    0    0     0     0 2024  752 11 59 30  0  0
 1  0 384372 117848  19956 370096    0    0     0     0 2069  776 12 66 22  0  0
 1  0 384372 117848  19956 370100    0    0     0     0 2389  899 11 63 27  0  0
 9  0 384372 117848  19956 370108    0    0     0     0 2097  850  9 66 25  0  0
 9  1 384372 117848  19964 370104    0    0     0    12  928  516  8 88  4  0  0
 1  0 384372 117848  19964 370116    0    0     0     0 2392  900 10 60 30  0  0
 1  0 384372 117848  19964 370124    0    0     0     0 1462  673 10 74 16  0  0
11  0 384372 117848  19964 370128    0    0     0     0 2084  684  8 71 21  0  0
 1  0 384372 117848  19964 370136    0    0     0     0 2621  790 10 67 23  0  0
 2  0 384372 117848  19972 370140    0    0     0    12 1838  797  8 71 21  0  0
 3  0 384372 117848  19972 370148    0    0     0     0 2089  841 11 68 21  0  0
 2  0 384372 117848  19972 370148    0    0     0     0 1743  712 10 68 22  0  0
11  0 384372 117848  19972 370164    0    0     0     0 2629  946  6 53 41  0  0
 2  0 384372 117848  19972 370172    0    0     0     0 1827  742 10 68 22  0  0
 1  0 384372 117848  19980 370176    0    0     0    12 2083  879 11 61 28  0  0
 3  0 384372 117848  19980 370176    0    0     0     0 1712  696  9 72 19  0  0
 0  0 384372 117848  19980 370188    0    0     0   192 1089  606 17 76  8  0  0
22  0 384372 117848  19980 370188    0    0     0     0 1130  556  9 81 10  0  0
 4  0 384372 117848  19980 370200    0    0     0     0 2272  867 10 59 32  0  0
 1  0 384372 117848  19988 370204    0    0     0    24 2223  835 13 61 26  0  0
 1  0 384372 117848  19996 370208    0    0     0    28 1499  653  9 76 15  0  0
 2  0 384372 117848  19996 370216    0    0     0     0 1577  649  6 80 14  0  0
 0  0 384372 117848  19996 370220    0    0     0     0 2089  816 12 65 23  0  0
 6  0 384372 117848  19996 370224    0    0     0     0 1711  675 10 75 15  0  0
 1  0 384372 117848  19996 370232    0    0     0     0 2095  825  9 66 25  0  0
 1  0 384372 117848  20004 370240    0    0     0    12 1941  763 10 66 25  0  0
 1  0 384372 117848  20004 370244    0    0     0    20 2247  852 11 62 27  0  0
 0  0 384372 117848  20004 370252    0    0     0     0 2499  921 10 54 36  0  0
 2  0 384372 117848  20004 370256    0    0     0     0 2187  837 12 60 28  0  0
 1  0 384372 117848  20004 370264    0    0     0     0 1802  742  8 73 18  0  0
 1  0 384372 117848  20012 370268    0    0     0    12 1881  767  5 71 22  1  0
 0  0 384372 117848  20012 370268    0    0     0     0 2737  997 11 55 35  0  0
 2  0 384372 117848  20012 370284    0    0     0     0 2123  841  9 63 28  0  0
 1  0 384372 117848  20012 370284    0    0     0     0 2127  797  7 71 22  0  0
 1  0 384372 117848  20012 370300    0    0     0     0 1962  728  9 68 23  0  0
 5  0 384372 117848  20020 370304    0    0     0    12 2399  792  7 59 34  0  0
 8  0 384372 117848  20020 370312    0    0     0     0 2012  730  8 68 24  0  0
 2  0 384372 117848  20020 370316    0    0     0     0 2369  818 11 60 29  0  0
 2  0 384372 117848  20020 370320    0    0     0     0 1502  576  6 77 16  0  0
 8  1 384372 117848  20020 370328    0    0     0     0 2070  714 10 67 23  0  0
 2  0 384372 117848  20028 370332    0    0     0    12 2146  827 10 65 25  0  0
 1  0 384372 117848  20028 370332    0    0     0     0 2737  982 12 51 37  0  0
 2  0 384372 117848  20028 370344    0    0     0     0 2527  934  9 61 30  0  0
13  0 384372 117848  20028 370348    0    0     0     0 1445  621  8 79 13  0  0
 1  0 384372 117848  20028 370356    0    0     0     0 2499  953  9 53 38  0  0
 1  0 384372 117848  20036 370360    0    0     0    12 2906 1065 10 45 45  0  0
 2  0 384372 117848  20036 370368    0    0     0     0 1937  681 10 67 23  0  0
 1  0 384372 117848  20036 370372    0    0     0   184 2571 1014 13 57 30  0  0
 1  0 384372 117848  20036 370372    0    0     0     0 1625  669  8 79 12  0  0
 1  0 384372 117848  20036 370384    0    0     0     0 2209  793  8 63 29  0  0
13  0 384372 117848  20044 370392    0    0     0    24 2137  817 12 66 22  0  0
13  0 384372 117848  20044 370396    0    0     0     0 1716  759  6 80 14  0  0
 1  0 384372 117848  20044 370408    0    0     0     0 1426  649  5 80 15  0  0
 3  0 384372 117848  20044 370412    0    0     0     0 1535  705 11 72 17  0  0
 5  0 384372 117848  20044 370420    0    0     0     0 1191  530  6 83 12  0  0
 1  0 384372 117848  20052 370424    0    0     0    12 1946  673  5 71 25  0  0
 7  0 384372 117848  20052 370432    0    0     0     0 1881  689 12 66 22  0  0
 3  0 384372 117848  20052 370440    0    0     0     0 1962  774  8 73 19  0  0
 1  0 384372 117848  20052 370444    0    0     0     0 1701  686 13 66 21  0  0
 1  0 384372 117848  20052 370444    0    0     0     0 1770  668  9 72 19  0  0
 2  0 384372 117848  20060 370456    0    0     0    12 1934  721  9 66 26  0  0
 2  0 384372 117848  20060 370460    0    0     0     0 2044  759  9 65 26  0  0
 6  0 384372 117848  20060 370468    0    0     0    12 1866  779  7 70 22  0  0
 3  0 384372 117848  20060 370472    0    0     0     0 2267  927  8 59 33  0  0
10  0 384372 117848  20060 370480    0    0     0     0 2101  734  9 61 30  0  0
 2  0 384372 117848  20068 370484    0    0     0    12 2162  837  7 62 31  0  0
 2  0 384372 117848  20068 370492    0    0     0     0 2227  846 11 68 21  0  0
 1  0 384372 117848  20068 370496    0    0     0     0 2522  920  8 56 36  0  0
 1  0 384372 117848  20068 370504    0    0     0     0 1936  722  5 72 23  0  0
 1  0 384372 117848  20068 370508    0    0     0     0 1816  740  6 72 22  0  0
 4  0 384372 117848  20076 370516    0    0     0    12 2469  886  8 57 34  1  0
 2  0 384372 117848  20076 370524    0    0     0     0 2017  823  8 71 22  0  0
 5  0 384372 117848  20076 370528    0    0     0     0 1741  706  8 70 22  0  0
 1  0 384372 117596  20076 370540    0    0     0     0 2347  860 10 59 32  0  0
 0  0 384372 117596  20076 370544    0    0     0     0 2302  960 10 63 27  0  0
 7  0 384372 117596  20084 370552    0    0     0    12 2431  937 18 55 27  0  0
 1  0 384372 117596  20084 370560    0    0     0     0 1774  796 15 61 24  0  0
 1  0 384372 117596  20084 370568    0    0     0   192 2187  817  8 68 24  0  0
 2  0 384372 117596  20084 370572    0    0     0     0 2488 1011 13 58 29  0  0
 0  0 384372 117596  20084 370580    0    0     0     0 2298  945 11 64 25  0  0
 6  0 384372 117596  20092 370588    0    0     0    24 2129  863 10 65 25  0  0
 1  0 384372 117596  20092 370592    0    0     0     0 1194  577  8 81 11  0  0
 1  0 384372 117596  20092 370596    0    0     0     0 1253  590  5 85  9  0  0
 1  0 384372 117596  20092 370600    0    0     0     0 2094  802  7 69 24  0  0
 2  0 384372 117596  20092 370608    0    0     0     0 1713  691  8 75 17  0  0
 1  0 384372 117596  20100 370632    0    0     0    12 1189  622  5 85  9  0  0
 2  0 384372 117596  20100 370636    0    0     0     0 2193  667  7 65 28  0  0
16  0 384372 117596  20100 370640    0    0     0     0 1243  523  7 82 11  0  0
 9  0 384372 117596  20100 370648    0    0     0     0 1740  647  5 69 26  0  0
 2  0 384372 117596  20100 370652    0    0     0     0 2090  766 10 62 29  0  0
 1  0 384372 117596  20108 370656    0    0     0    12 1702  650 10 68 22  0  0
 9  0 384372 117596  20108 370664    0    0     0     0 1454  574  8 75 17  0  0
 3  0 384372 117596  20108 370668    0    0     0     0 2062  790  9 63 28  0  0
 2  0 384372 117596  20108 370680    0    0     0     0 1248  563 12 76 12  0  0
 3  0 384372 117596  20108 370684    0    0     0     0 2017  796  9 63 29  0  0
