 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 410384  78152  21580 424124    0    0     0     0 1271  394  0 10 90  0  0
 0  0 410384  78152  21580 424128    0    0     0     0 1467  374  0  6 94  0  0
 0  0 410384  78152  21588 424120    0    0     0    12 1699  425  1  7 91  0  0
 0  0 410384  78152  21588 424132    0    0     0     0 1363  386  0  7 93  0  0
 0  0 410384  78152  21588 424132    0    0     0     0  839  328  1  3 96  0  0
 0  0 410384  78152  21588 424136    0    0     0     0 1277  452  4  5 91  0  0
 0  0 410384  78152  21588 424136    0    0     0     0 1699  441  2 12 86  0  0
 0  0 410384  78152  21596 424140    0    0     0    12 1395  422  0  5 95  0  0
 0  0 410384  78152  21596 424140    0    0     0     0 1309  430  0  3 97  0  0
 0  0 410384  78152  21596 424148    0    0     0     0 1365  365  0  9 91  0  0
 0  0 410384  78152  21596 424148    0    0     0     0 1115  338  1  4 95  0  0
 0  0 410384  78152  21596 424148    0    0     0     0 1117  381  1  5 94  0  0
 0  0 410384  78152  21604 424152    0    0     0    12 1794  397  1 11 88  0  0
 0  0 410384  78152  21604 424152    0    0     0     0 1121  331  1  3 96  0  0
 0  0 410384  78152  21604 424156    0    0     0     0 1473  398  1  8 91  0  0
 0  0 410384  78152  21604 424160    0    0     0     0  895  360  1  3 96  0  0
 0  0 410384  78152  21604 424160    0    0     0     0 1432  341  1  7 91  0  0
 0  0 410384  78152  21612 424152    0    0     0    12 1193  385  1  5 94  0  0
 0  0 410384  78152  21612 424164    0    0     0     0  990  387  0  3 97  0  0
 0  0 410384  78152  21612 424168    0    0     0     0 1197  386  1  8 91  0  0
 0  0 410384  78152  21612 424168    0    0     0     0 1115  382  0  6 94  0  0
 0  0 410384  78152  21612 424172    0    0     0     0 1207  353  1  5 94  0  0
 0  0 410384  78152  21620 424164    0    0     0    12 1172  370  2  5 93  0  0
 0  0 410384  78152  21620 424176    0    0     0     0  984  391  0  5 95  0  0
 0  0 410384  78152  21620 424176    0    0     0    72 1416  379  2  7 91  0  0
 0  0 410384  78152  21620 424180    0    0     0     0 1188  354  1  4 95  0  0
 0  0 410384  78152  21620 424180    0    0     0     0  846  351  1  2 97  0  0
 0  0 410384  78152  21628 424184    0    0     0    24 1501  384  0  6 93  1  0
 0  0 410384  78152  21628 424184    0    0     0     0  963  365  0  1 99  0  0
 0  0 410384  78152  21628 424188    0    0     0     0 1350  360  0  5 95  0  0
 0  0 410384  78152  21628 424188    0    0     0     0 1608  370  0  6 94  0  0
 0  0 410384  78152  21628 424192    0    0     0     0 1100  365  1  6 93  0  0
 0  0 410384  78152  21636 424184    0    0     0    12 1541  439  1  9 89  0  0
 0  0 410384  78152  21636 424196    0    0     0     0 1179  363  0  7 93  0  0
 0  0 410384  78152  21636 424200    0    0     0     0 1323  392  1  5 94  0  0
 0  0 410384  78152  21636 424200    0    0     0     0 1400  383  0  3 97  0  0
 0  0 410384  78152  21636 424204    0    0     0     0 1285  331  1  9 90  0  0
 0  0 410384  78152  21644 424196    8    0     8    12 1060  390  0  5 95  0  0
 0  0 410384  78152  21644 424208    0    0     0     0 1405  449  1  9 90  0  0
 0  0 410384  78152  21644 424208    0    0     0    36 1031  349  0  5 95  0  0
 1  0 410384  78152  21644 424212    0    0     0     0 1210  362  1  4 95  0  0
 0  0 410384  78152  21644 424212    0    0     0     0 1248  431  0  6 94  0  0
 0  0 410384  78152  21652 424216    0    0     0    24 1548  424  2  8 89  0  0
 0  0 410384  78152  21652 424216    0    0     0     0 1261  377  0  5 95  0  0
 4  0 410384  78152  21652 424220    0    0     0     0 1490  468  1  7 92  0  0
 0  0 410384  78152  21652 424224    0    0     0     0 1193  343  1  6 93  0  0
 0  0 410384  78152  21652 424224    0    0     0     0 1062  388  0  4 96  0  0
 0  0 410384  78152  21660 424216    0    0     0    12 1721  431  2  8 88  1  0
 0  0 410384  78152  21660 424232    0    0     0     0 1328  397  0  5 95  0  0
 0  0 410384  78152  21660 424232    0    0     0     0 1310  396  2  7 91  0  0
 0  0 410384  78152  21660 424232    0    0     0     0 1423  444  0  9 91  0  0
 0  0 410384  78152  21660 424236    0    0     0     0  820  311  1  2 97  0  0
 0  0 410384  78152  21668 424228    0    0     0    12 1219  380  1  6 93  0  0
 0  0 410384  78152  21668 424240    0    0     0     0 1206  432  0  4 96  0  0
 0  0 410384  78152  21668 424240    0    0     0     0  765  370  1  3 96  0  0
 0  0 410384  78152  21668 424244    0    0     0     0 1013  413  1  5 94  0  0
 0  0 410384  78152  21668 424244    0    0     0     0 1856  489  0 10 90  0  0
 0  0 410384  78152  21676 424248    0    0     0    12 1141  409  1  4 95  0  0
 0  0 410384  78152  21676 424252    0    0     0     0  890  401  1  6 93  0  0
 0  0 410384  78152  21676 424256    0    0     0     0 1530  418  0  9 91  0  0
 0  0 410384  78152  21676 424256    0    0     0     0  957  328  1  5 94  0  0
 0  0 410384  78152  21676 424256    0    0     0     0 1121  368  1  7 92  0  0
 0  0 410384  78152  21684 424260    0    0     0    16 2016  466  2 10 88  0  0
 1  0 410384  78152  21684 424260    0    0     0     0 1323  376  1  5 94  0  0
 0  0 410384  78152  21684 424264    0    0     0     0 1513  332  0  5 95  0  0
 0  0 410384  78152  21684 424268    0    0     0     0 1511  393  3  7 89  0  0
 0  0 410384  78152  21684 424268    0    0     0     0 1523  368  1  8 91  0  0
 0  0 410384  78152  21692 424272    0    0     0    44  938  403  1  4 95  0  0
 0  0 410384  78152  21692 424272    0    0     0     0 1251  431  0  5 95  0  0
 0  0 410384  78152  21708 424676    0    0   264   108 1581  862  4  8 86  1  0
 1  0 410384  78152  21708 425504    0    0   729    72 1382  411  2  7 91  0  0
 0  0 410384  78152  21708 425908    0    0   304     0 1752  470  0 12 88  0  0
 0  0 410384  78152  21708 425908    0    0     0     0  957  361  0  3 97  0  0
 0  0 410384  78152  21708 425912    0    0     0     0 1254  347  1  7 92  0  0
 1  0 410384  78152  21716 425904    0    0     0    36 1527  425  1  7 92  0  0
 0  0 410384  78152  21716 425916    0    0     0    64 1012  325  2  5 93  0  0
 0  0 410384  78152  21716 425916    0    0     0     0  904  358  1  3 96  0  0
 0  0 410384  78152  21716 425920    0    0     0     0 1474  406  1  5 94  0  0
 0  0 410384  78152  21716 425920    0    0     0     0 1106  388  3  5 92  0  0
 0  0 410384  78152  21724 426040    0    0   104    20  996  402  0  5 95  0  0
 0  0 410384  78152  21724 426044    0    0     0     0 1498  445  1  6 93  0  0
 1  0 410384  78152  21724 426044    0    0     0     0 1342  329  1  7 92  0  0
 0  0 410384  78152  21724 426048    0    0     0     0 1469  355  1  6 93  0  0
 0  0 410384  78152  21724 426048    0    0     0     0 1577  385  1  7 92  0  0
 0  0 410384  78152  21732 426052    0    0     0    20 1364  378  0  5 94  1  0
 0  0 410384  78152  21732 426052    0    0     0     0 1377  405  1  4 95  0  0
 0  0 410384  78152  21732 426056    0    0     0     0 1534  438  0  4 96  0  0
 0  0 410384  78152  21732 426056    0    0     0     0 1301  368  1  6 93  0  0
 0  0 410384  78152  21732 426060    0    0     0     0 1120  353  0  5 95  0  0
 0  0 410384  78152  21740 426052    0    0     0    12 1504  389  0  5 95  0  0
 0  0 410384  78152  21740 426064    0    0     0     0  934  359  1  5 94  0  0
 0  0 410384  78152  21740 426064    0    0     0     0 1195  323  0  6 94  0  0
 0  0 410384  78152  21740 426068    0    0     0     0 2092  392  0 11 89  0  0
 0  0 410384  78152  21740 426068    0    0     0     0  999  340  0  4 96  0  0
 0  0 410384  78152  21748 426072    0    0     0    12  819  344  1  2 97  0  0
 0  0 410384  78152  21748 426072    0    0     0     0 1625  394  1  6 93  0  0
 0  0 410384  78152  21748 426080    0    0     0     0 1638  408  0  9 91  0  0
 0  0 410384  78152  21748 426080    4    0     4     0  766  307  0  3 97  0  0
 0  0 410384  78152  21748 426084    0    0     0     0 1761  392  1  6 92  0  0
 0  0 410384  78152  21756 426076    0    0     0    12 1311  364  0  6 94  0  0
 0  0 410384  78152  21756 426088    0    0     0   732 1015  407  1  3 95  1  0
