 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 350736  63912  24896 385736    0    0     0     0 2347  663  6 60 34  0  0
 0  0 350736  64168  24896 385740    0    0     0   240 2641  808  8 48 44  0  0
 1  0 350736  64168  24896 385748    0    0     0     0 3123  865  6 38 55  0  0
 1  0 350736  64168  24896 385752    0    0     0     0 1961  695  5 65 30  0  0
 0  0 350736  63944  24904 385760    0    0     0    24 3090  819  8 43 49  0  0
 1  0 350736  63944  24904 385764    0    0     0     0 2528  688  9 56 36  0  0
 1  0 350736  63944  24904 385772    0    0     0     0 2648  711  4 58 38  0  0
 4  0 350736  64184  24904 385776    0    0     0     0 3234  934  9 42 49  0  0
 2  0 350736  64216  24904 385784    0    0     0     0 3069  878  5 49 46  0  0
 1  0 350736  64216  24912 385784    0    0     0    12 2689  832  8 52 39  1  0
 0  0 350736  64216  24912 385800    0    0     0     0 2112  762  8 57 35  0  0
 2  0 350736  64216  24912 385808    0    0     0     0 1884  698  6 67 27  0  0
 0  0 350736  64216  24912 385812    0    0     0     0 2741  839  6 51 43  0  0
 1  0 350736  64216  24912 385816    0    0     0     0 2507  715  4 58 38  0  0
 1  0 350736  64996  24920 385828    0    0     0    12 2927  916  5 51 44  0  0
 1  0 350736  64996  24928 385824    0    0     0    44 2812  958  7 51 42  0  0
 8  0 350736  64996  24928 385840    0    0     0     0 1916  676 18 61 21  0  0
 0  0 350736  64996  24928 385844    0    0     0   124 2847  938  8 48 44  0  0
 7  0 350736  64996  24928 385856    0    0     0     0 2102  694 10 61 29  0  0
 5  0 350736  64996  24928 385860    0    0     0     0 2093  694  6 65 29  0  0
 0  0 350736  64996  24936 385868    0    0     0    60 2281  769  6 66 28  0  0
 1  0 350736  65252  24936 385872    0    0     0     0 2032  797  6 72 22  0  0
 0  0 350736  65028  24936 385880    0    0     0     0 2743  815  7 53 41  0  0
 1  0 350736  65028  24936 385888    0    0     0     0 3152  950  9 48 44  0  0
 3  0 350736  65028  24936 385892    0    0     0     0 2032  759  9 62 29  0  0
 1  0 350736  65028  24944 385900    0    0     0    12 2464  761  6 58 35  0  0
 1  0 350736  65028  24944 385908    0    0     0     0 2481  885  6 59 35  0  0
 6  0 350736  65028  24944 385912    0    0     0     0 2813  862  8 48 44  0  0
 0  0 350736  65028  24944 385924    0    0     0     0 2053  785 12 65 23  0  0
 1  0 350736  65028  24944 385928    0    0     0     0 2912  889  9 43 48  0  0
 0  0 350736  65028  24952 385924    0    0     0    16 2857  893  6 45 47  1  0
 0  0 350736  65028  24952 385944    0    0     0     0 2937  967  8 46 46  0  0
 1  0 350736  65028  24952 385944    0    0     0     0 2047  665  7 62 30  0  0
 2  0 350736  65028  24952 385956    0    0     0     0 2710  907 11 41 49  0  0
 3  0 350736  65028  24952 385964    0    0     0     0 2705 1003  5 57 38  0  0
 1  0 350736  65028  24960 385960    0    0     0    12 3105  997  9 42 49  0  0
 2  0 350736  65028  24960 385976    0    0     0     0 2221  700 11 57 32  0  0
 2  0 350736  65028  24960 385980    0    0     0     0 2620  760  7 55 39  0  0
 1  0 350736  65028  24960 385988    0    0     0     0 3057 1061 10 43 47  0  0
 0  0 350736  65028  24960 385992    0    0     0     0 2794  901  8 45 47  0  0
 0  0 350736  65028  24968 386000    0    0     0    12 3093  916  9 37 53  0  0
 0  0 350736  65028  24968 386004    0    0     0     0 2857  958  6 54 40  0  0
 1  0 350736  65028  24968 386016    0    0     0     0 1959  692  6 68 25  0  0
 1  0 350736  65028  24968 386016    0    0     0     0 2477  843  6 65 28  0  0
 4  0 350736  65028  24968 386024    0    0     0     0 2565  726  8 59 33  0  0
 2  0 350736  65028  24976 386020    0    0     0    12 2245  807  8 65 28  0  0
 8  0 350736  65028  24976 386040    0    0     0     0 2825  882  5 53 41  0  0
 0  0 350736  65028  24976 386048    0    0     0   208 2622  856  8 55 36  0  0
 3  0 350736  65028  24976 386048    0    0     0     0 2766  927  7 49 44  0  0
 0  0 350736  65028  24976 386060    0    0     0     0 2482  909  6 58 36  0  0
 0  0 350736  65028  24984 386056    0    0     0    24 2816 1034  8 50 42  0  0
 0  0 350736  65028  24984 386076    0    0     0     0 2365  894  5 58 37  0  0
 0  0 350736  65028  24984 386076    0    0     0    52 1985  694  8 62 31  0  0
 3  0 350736  65028  24984 386084    0    0     0     0 1624  676 10 74 16  0  0
 0  0 350736  65028  24984 386088    0    0     0     0 2935  934  7 45 49  0  0
 0  0 350736  65028  24992 386100    0    0     0    12 2657  862  8 47 45  0  0
 1  0 350736  65028  24992 386100    0    0     0     0 2350  873  9 53 38  0  0
 1  0 350736  65028  24992 386476  312    0   668     0 2123  799  6 74 19  1  0
 2  0 350736  65028  24992 386480    0    0     0     0 3401  975  7 42 51  0  0
 0  0 350736  65028  24992 386488    0    0     0     0 2801  768  6 62 32  0  0
 0  0 350736  65028  25000 386496    0    0     0    12 2616  717  5 67 28  0  0
 6  0 350736  65028  25000 386500    0    0     0     0  989  515  9 84  7  0  0
 1  0 350736  65028  25000 386504    0    0     0     0 2644  802  7 54 39  0  0
 1  0 350736  65028  25000 386512   16    0    16     0 1680  592  6 71 22  0  0
 3  0 350736  65028  25000 386512    0    0     0     0 2354  794  7 55 39  0  0
 0  0 350736  65028  25008 386524    0    0     0    12 2843  874  7 47 46  0  0
 0  0 350736  65028  25008 386524    0    0     0     0 2330  714  7 54 39  0  0
 1  0 350736  65028  25008 386536    0    0     0     0 2450  858 10 57 34  0  0
 2  0 350736  65028  25008 386540    0    0     0     0 1663  691 16 65 19  0  0
 1  0 350736  65028  25008 386548    0    0     0     0 2345  740  5 61 33  0  0
 1  0 350736  65028  25016 386540    0    0     0    12 2636  807 11 51 38  0  0
 1  0 350736  65028  25016 386556    0    0     0     0 2498  755  7 61 33  0  0
10  0 350736  65028  25016 386560    0    0     0     0 2356  686  5 70 25  0  0
 1  0 350736  65028  25016 386568    0    0     0     0 1992  676  7 64 29  0  0
 6  0 350736  65028  25016 386576    0    0     0     0 2042  761  8 67 25  0  0
 0  0 350736  65028  25024 386580    0    0     0    12 2353  763  8 66 26  0  0
 0  0 350736  65028  25024 386588    0    0     0     0 1739  657  7 72 21  0  0
 3  0 350736  65028  25024 386592    0    0     0     0 2156  709 11 60 29  0  0
15  0 350736  65028  25024 386596    0    0     0   188 1259  565 11 80  9  0  0
 1  0 350736  65028  25024 386608    0    0     0     0 2701  864  8 49 43  0  0
 0  0 350736  65028  25032 386600    0    0     0    24 2629  821 12 55 33  0  0
 0  0 350736  65028  25032 386620    0    0     0     0 1194  609  5 87  8  0  0
 1  0 350736  65028  25032 386628    0    0     0     0 2711  777  7 57 36  0  0
 7  0 350736  65028  25032 386632    0    0     0     0  988  514  5 87  8  0  0
 0  0 350736  65028  25032 386636    0    0     0     0 2319  786 10 53 36  0  0
 0  0 350736  65028  25040 386644    0    0     0    12 3012  802  7 51 42  0  0
 1  0 350736  65028  25040 386648    0    0     0     0 1844  705  9 70 20  0  0
 1  0 350736  65028  25040 386652    0    0     0     0 2898  938  8 49 43  0  0
 1  0 350736  65028  25040 386664    0    0     0     0 1928  752  6 72 22  0  0
 2  0 350736  65028  25040 386668    0    0     0     0 3147 1071  7 47 46  0  0
 2  0 350736  65028  25048 386676    0    0     0    12 2841  900  6 53 41  0  0
 4  0 350736  65028  25048 386684    0    0     0     0 1958  679  7 63 31  0  0
 1  0 350736  65028  25048 386684    0    0     0     0 2715  914  9 50 41  0  0
 3  0 350736  65028  25048 386696    0    0     0     0 2334  914  7 65 27  0  0
 1  0 350736  65028  25048 386700    0    0     0     0 2743 1010  6 55 38  0  0
19  0 350736  65028  25056 386708    0    0     0    12 2347  788  5 63 33  0  0
 2  0 350736  65028  25056 386716    0    0     0     0 2599  906  4 56 40  0  0
 4  0 350736  65028  25056 386720    0    0     0     0 1553  598  7 77 16  0  0
 1  0 350736  65028  25056 386724    0    0     0     0 2033  616  6 72 22  0  0
 1  0 350736  65028  25056 386728    0    0     0     0 2705  736  7 58 35  0  0
 1  0 350736  65028  25064 386736    0    0     0    12 1676  585  6 71 21  1  0
12  0 350736  65028  25064 386736    0    0     0     0 2374  834  7 64 29  0  0
 0  0 350736  65028  25064 386748    0    0     0     0 2510  923  5 56 39  0  0
 2  0 350736  65028  25064 386748    0    0     0     0 2495  891 11 53 36  0  0
 3  0 350736  65028  25064 386756    0    0     0     0 1977  715  8 67 25  0  0
 2  0 350736  65028  25072 386768    0    0     0    12 2728  955  8 53 40  0  0
 0  0 350736  65028  25072 386772    0    0     0     0 2328  874  6 58 36  0  0
 0  0 350736  65028  25072 386776    0    0     0     0 2340  891  7 65 28  0  0
 4  0 350736  65028  25072 386788    0    0     0   196 2632 1018  7 57 36  0  0
 0  0 350736  65028  25072 386792    0    0     0     0 2147  763  4 65 31  0  0
 1  0 350736  65028  25080 386800    0    0     0    24 2362  829  6 60 35  0  0
 3  0 350736  65028  25080 386800    0    0     0     0 3020  872  5 49 45  0  0
 0  0 350736  65028  25080 386812    0    0     0     0 2846  913  9 47 44  0  0
 1  0 350736  65028  25080 386816    0    0     0    12 2243  764  6 64 29  0  0
 1  0 350736  65028  25080 386820    0    0     0     0 2662  938  9 58 33  0  0
 7  0 350736  65028  25088 386832    0    0     0    12 2645  903  7 57 37  0  0
 1  0 350736  65028  25088 386836    0    0     0     0 1966  696  7 61 32  0  0
 1  0 350736  65028  25088 386844    0    0     0     0 2962  941 11 49 40  0  0
 8  0 350736  65028  25088 386844    0    0     0     0 1948  738  6 66 28  0  0
 4  0 350736  65028  25088 386852    0    0     0     0 1254  458  5 82 13  0  0
 3  0 350736  65028  25096 386860    0    0     0    12 2944  909 10 52 38  0  0
 1  0 350736  65028  25096 386868    0    0     0     0 2747  876  4 54 42  0  0
 1  0 350736  65028  25096 386872    0    0     0     0 2902  977 10 49 41  0  0
10  0 350736  65028  25104 386876    0    0     0    28 1954  786  7 72 21  0  0
 1  0 350736  65028  25104 386884    0    0     0     0 2270  731  4 59 37  0  0
 0  0 350736  65028  25104 386892    0    0     0     0 2802  912 10 43 47  0  0
 1  0 350736  65028  25104 386892    0    0     0     0 2167  731  8 64 28  0  0
 1  0 350736  65028  25104 386904    0    0     0     0 2966  840  6 48 46  0  0
 3  0 350736  65028  25112 386908    0    0     0    12 1292  658 16 71 12  0  0
 2  0 350736  65028  25112 386912    0    0     0     0 3032  991  5 48 47  0  0
 3  0 350736  65028  25112 386924    0    0     0     0  821  476  4 91  5  0  0
 3  0 350736  65028  25112 386928    0    0     0     0 2648  969  6 62 32  0  0
 1  0 350736  65028  25112 386936    0    0     0     0 2097  725  8 63 29  0  0
 0  0 350736  65028  25120 386944    0    0     0    12 2269  809  6 61 32  0  0
 1  0 350736  65028  25120 386952    0    0     0     0 2542  829  9 56 35  0  0
 1  0 350736  65028  25120 386956    0    0     0     0 2461  862 11 60 29  0  0
 0  0 350736  65028  25120 386964    0    0     0     0 2723  828  5 57 38  0  0
 2  0 350736  65028  25120 386972    0    0     0     0 2584  830  8 62 31  0  0
 2  0 350736  65028  25128 386976    0    0     0    12 2452  902 11 55 32  1  0
 7  0 350736  65028  25128 386980    0    0     0   196 2125  704  5 73 23  0  0
 8  0 350736  65028  25128 386984    0    0     0     0 3236  970  8 56 37  0  0
14  0 350736  65028  25128 386996    0    0     0     0 2636  784  9 54 36  0  0
 0  0 350736  65028  25128 387000    0    0     0     0 2212  748  7 64 29  0  0
 1  0 350736  65028  25136 387008    0    0     0    24 2084  771  8 68 23  0  0
 2  0 350736  65028  25136 387008    0    0     0     0 2631  938  7 58 35  0  0
 2  0 350736  65028  25136 387024    0    0     0     0 2643  877  7 57 36  0  0
 0  0 350736  65028  25136 387024    0    0     0     0 2870 1029  7 46 47  0  0
 2  0 350736  65028  25136 387036    0    0     0     0 1420  587  7 75 17  0  0
 0  0 350736  65028  25144 387028    0    0     0    12 2934 1002  9 51 39  0  0
 2  0 350736  65028  25144 387052    0    0     0     0 1513  705  5 78 17  0  0
 1  0 350736  65028  25144 387052    0    0     0     0 2567  796  7 55 38  0  0
 2  0 350736  65028  25144 387064    0    0     0     0 1902  733  5 70 25  0  0
 1  0 350736  65028  25144 387068    0    0     0     0 2126  704  8 61 31  0  0
 0  0 350736  65028  25152 387076    0    0     0    12 2368  831 11 55 34  0  0
 1  0 350736  65028  25152 387076    0    0     0    20 2577  860  7 52 41  0  0
 5  0 350736  65028  25152 387088    0    0     0     0 1648  729  6 76 18  0  0
 4  0 350736  65028  25152 387092    0    0     0     0 2655  849  9 49 43  0  0
 2  0 350736  65028  25152 387100    0    0     0     0 3099 1043  8 53 39  0  0
 1  0 350736  65028  25160 387108    0    0     0    12 2588  933  7 56 36  1  0
 0  0 350736  65028  25160 387112    0    0     0     0 1699  791  6 73 21  0  0
 2  0 350736  65028  25160 387120    0    0     0     0 2403  792  9 57 33  0  0
 0  0 350736  65028  25160 387128    0    0     0     0 2843  906 10 49 42  0  0
 0  0 350736  65028  25160 387132    0    0     0     0 2225  767  6 62 32  0  0
 1  0 350736  65028  25168 387176    0    0    36    12 2567  924 12 54 34  0  0
 4  0 350736  65028  25168 387184    0    0     0     0 2782  960 10 47 44  0  0
 0  0 350736  65028  25168 387188    0    0     0     0 2574  879  8 53 39  0  0
 2  0 350736  65028  25168 387192    0    0     0     0 2226  882  8 60 32  0  0
 9  0 350736  65028  25168 387200    0    0     0     0 1962  659  7 63 30  0  0
 3  0 350736  65028  25176 387204    0    0     0    12 2334  773  6 56 39  0  0
 1  0 350736  65028  25176 387208    0    0     0     0 3174  859 10 47 44  0  0
 1  0 350736  65028  25176 387212    0    0     0   196 2207  647  8 67 25  0  0
11  0 350736  65028  25176 387220    0    0     0     0 2086  677  8 70 21  0  0
 0  0 350736  65028  25176 387224    0    0     0     0 2539  846  7 53 40  0  0
 1  0 350736  65028  25184 387232    0    0     0    24 2604  952  9 52 39  0  0
 1  0 350736  65028  25184 387240    0    0     0     0 1723  691  7 74 19  0  0
 0  0 350736  65028  25184 387248    0    0     0     0 2718  930  7 56 37  0  0
 1  0 350736  65028  25184 387256    0    0     0     0 1730  667  7 73 20  0  0
 3  0 350736  65028  25184 387260    0    0     0     0 2548  709  9 62 29  0  0
 0  0 350736  65028  25192 387268    0    0     0    12 2928  855  4 56 38  3  0
 0  0 350736  65028  25192 387272    0    0     0     0 2939  930  9 49 41  0  0
 1  0 350736  65028  25192 387280    0    0     0     0 2454  706  7 62 30  0  0
 1  0 350736  65028  25192 387284    0    0     0     0  574  395  6 94  0  0  0
 1  0 350736  65028  25192 387288    0    0     0     0 2734  870  6 60 35  0  0
 1  0 350736  65028  25200 387296    0    0     0    12 2762  865  6 63 31  0  0
 0  0 350736  65028  25200 387304    0    0     0     0 2443  762  6 60 34  0  0
 1  0 350736  65028  25200 387308    0    0     0     0 2506  834  7 59 34  0  0
 3  0 350736  65028  25200 387316    0    0     0     0 2625  839  8 53 39  0  0
 4  0 350736  65028  25200 387320    0    0     0     0 2338  851 11 56 33  0  0
 2  0 350736  65028  25208 387320    0    0     0    12 2317  781 11 59 30  0  0
 1  0 350736  65028  25208 387336    0    0     0     0 2007  676  5 71 24  0  0
 5  0 350736  65028  25208 387340    0    0     0     0 2654  867  5 55 40  0  0
 1  0 350736  65028  25208 387348    0    0     0     0 2761  835  6 56 38  0  0
 0  0 350736  65028  25208 387352    0    0     0     0 1382  663  5 81 14  0  0
 5  0 350736  65028  25216 387360    0    0     0    12 2592  806  7 62 32  0  0
 6  0 350736  65028  25216 387364    0    0     0     0 3054  819  7 59 34  0  0
 5  0 350736  65028  25216 387372    0    0     0     0  824  469  7 87  6  0  0
 2  0 350736  65028  25216 387376    0    0     0     0 2554  816 11 55 34  0  0
 3  0 350736  65028  25216 387384    0    0     0     0 1691  648 13 67 20  0  0
 0  0 350736  65028  25224 387392    0    0     0    12 2767  846 10 53 38  0  0
 1  0 350736  65028  25224 387396    0    0     0     0 2973  930  8 50 42  0  0
 1  0 350736  65028  25224 387404    0    0     0   208 2415  785  8 68 25  0  0
 2  0 350736  65028  25224 387404    0    0     0     0 2781  886 10 61 29  0  0
 1  0 350736  65028  25224 387412    0    0     0     0 3264  967  7 51 42  0  0
 1  0 350736  65028  25232 387420    0    0     0    24 3000  926  8 52 40  0  0
 1  0 350736  65028  25232 387424    0    0     0     0 2729  822  3 58 39  0  0
 0  0 350736  65028  25232 387436    0    0     0     0 2948  903 10 58 32  0  0
 2  0 350736  65028  25232 387440    0    0     0     0 2313  784 10 60 30  0  0
 8  0 350736  65028  25232 387444    0    0     0     0 2738  847 11 57 32  0  0
 1  0 350736  65028  25240 387452    0    0     0    12 2432  789  7 59 34  0  0
 9  0 350736  65028  25240 387456    0    0     0     0 2680  709  9 61 30  0  0
 0  0 350736  65028  25240 387464    0    0     0     0 2394  800  7 64 30  0  0
 0  0 350736  65028  25240 387468    0    0     0     0 2951  775  6 44 50  0  0
 1  0 350736  65028  25240 387472    0    0     0     0  653  476  8 90  3  0  0
 1  0 350736  65028  25248 387468    0    0     0    12 2708  804  8 55 37  0  0
 7  0 350736  65028  25248 387484    0    0     0     0 2343  827  8 62 31  0  0
 0  0 350736  65028  25248 387492    0    0     0     0 2460  864  5 61 34  0  0
15  0 350736  65028  25248 387496    0    0     0     0 2462  666  4 62 34  0  0
 0  0 350736  65028  25248 387504    0    0     0     0 2709  848  7 60 33  0  0
 7  0 350736  65028  25256 387500    0    0     0    12 2664  886  8 55 36  0  0
 1  0 350736  65028  25256 387516    0    0     0     0 2696  915 12 53 36  0  0
 0  0 350736  65028  25256 387520    0    0     0     0 2088  752  9 59 32  0  0
10  0 350736  65028  25256 387524    0    0     0     0 2056  684 10 64 26  0  0
 1  0 350736  65028  25256 387528    0    0     0     0 2873  748  9 51 41  0  0
 9  0 350736  65028  25264 387528    0    0     0    12 1637  583  9 71 20  0  0
 1  0 350736  65028  25264 387544    0    0     0     0 2327  780 10 56 33  0  0
 3  0 350736  65028  25264 387552    0    0     0     0 2912 1015  6 51 44  0  0
 1  0 350736  65028  25264 387556    0    0     0     0 2079  771  7 56 37  0  0
22  0 350736  65028  25264 387560    0    0     0     0 1940  677  7 65 28  0  0
 1  0 350736  65028  25272 387556    0    0     0    12 2272  719  7 57 35  1  0
 1  0 350736  65028  25272 387572    0    0     0     0 2621  778  8 52 39  0  0
 1  0 350736  65028  25272 387576    0    0     0     0 2212  778  6 63 32  0  0
 0  0 350736  65028  25272 387588    0    0     0   184 2391  940  9 59 32  0  0
 2  0 350736  65028  25272 387592    0    0     0     0 2590  921  8 51 41  0  0
 0  0 350736  65028  25280 387600    0    0     0    24 2744  917  7 51 43  0  0
14  0 350736  65028  25280 387604    0    0     0     0 2256  804  5 61 33  0  0
 0  0 350736  65028  25280 387612    0    0     0     0 2364  811  8 59 33  0  0
 1  0 350736  65028  25280 387616    0    0     0    12 2159  705 10 63 27  0  0
 0  0 350736  65028  25280 387624    0    0     0     0 2363  853 10 51 39  0  0
 1  0 350736  65028  25280 387628    0    0     0     0 2903  952  9 47 43  0  0
 0  0 350736  65028  25288 387636    0    0     0    12 1451  580  8 78 14  0  0
 6  0 350736  65028  25288 387640    0    0     0     0 2306  725 10 52 38  0  0
20  0 350736  65028  25288 387644    0    0     0     0 1819  607  5 68 27  0  0
 0  0 350736  65028  25288 387652    0    0     0     0 2544  775  4 59 37  0  0
 2  0 350736  65028  25288 387656    0    0     0     0 2350  719  7 57 36  0  0
 1  0 350736  65028  25296 387660    0    0     0    12 2962  898  4 57 39  0  0
 3  0 350736  65028  25296 387668    0    0     0     0 2343  735  9 57 34  0  0
 1  0 350736  65028  25296 387676    0    0     0     0 2623  852  8 61 32  0  0
 0  0 350736  65028  25296 387680    0    0     0     0 2065  698 16 58 26  0  0
 1  0 350736  65028  25296 387680    0    0     0     0 2532  782  7 62 31  0  0
 1  0 350736  65028  25304 387692    0    0     0    12 2720  893  9 48 43  0  0
10  0 350736  65028  25304 387696    0    0     0     0 1343  568  8 80 12  0  0
 1  0 350736  65028  25304 387704    0    0     0     0 2835  987  7 47 46  0  0
 0  0 350736  65028  25304 387712    0    0     0     0 2459  893  6 60 34  0  0
 2  0 350736  65028  25304 387720    0    0     0     0 2372  860  6 66 28  0  0
 2  0 350736  65028  25312 387720    0    0     0    12 2140  812  4 62 34  0  0
 1  0 350736  65028  25312 387728    0    0     0     0 1495  543  7 78 16  0  0
12  0 350736  65028  25312 387732    0    0     0     0 1657  605  4 79 17  0  0
 2  0 350736  65028  25312 387740    0    0     0     0 2419  768 13 57 29  0  0
 0  0 350736  65028  25312 387748    0    0     0     0 1556  554  6 73 21  0  0
 1  0 350736  65028  25320 387748    0    0     0    12 1543  613  8 72 19  0  0
10  0 350736  65028  25320 387756    0    0     0     0 1944  753  5 71 23  0  0
 2  0 350736  65028  25320 387764    0    0     0   188 2383  838  8 61 31  0  0
 0  0 350736  65028  25320 387772    0    0     0     0 2767  894  3 62 36  0  0
 1  0 350736  65028  25320 387776    0    0     0     0 2256  793  9 66 25  0  0
 2  0 350736  65028  25328 387788    0    0     0    24 2942 1083 10 51 40  0  0
10  0 350736  65028  25328 387788    0    0     0     0 2299  833  6 62 31  0  0
 1  0 350736  65028  25328 387796    0    0     0     0 2468  769  8 54 38  0  0
 2  0 350736  65028  25328 387800    0    0     0     0 1202 1054 23 68  9  0  0
 1  0 350736  65028  25328 387808    0    0     0     0 1044  482 14 82  4  0  0
 0  0 350736  65028  25336 387808    0    0     0    12 1378  842 13 40 46  0  0
