 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 418520  66392  22928 399340    0    0     0    12 3000  978  7 51 42  0  0
 1  0 418520  66392  22928 399348    0    0     0     0 2450  857  7 69 24  0  0
 0  0 418520  66392  22928 399356    0    0     0     0 2555  893  8 71 21  0  0
 2  0 418520  66392  22928 399364    0    0     0     0 2642  911  9 61 30  0  0
 9  0 418520  66392  22928 399368    0    0     0     0 2105  849  7 72 22  0  0
 1  0 418520  66392  22936 399372    0    0     0    12 2394  923  9 68 22  0  0
 2  0 418520  66392  22936 399384    0    0     0     0 2564  805  7 65 28  0  0
 0  0 418520  66392  22936 399392    0    0     0     0 2635  975  9 62 29  0  0
 1  0 418520  66392  22936 399396    0    0     0     0 2135  755 11 70 18  0  0
 2  0 418520  66392  22936 399404    0    0     0     0 2547  860  7 65 28  0  0
 1  0 418520  66392  22944 399412    0    0     0    12 1947  775 12 76 13  0  0
 2  0 418520  66392  22944 399420    0    0     0     0 3458 1070  9 58 33  0  0
 0  0 418520  66392  22944 399424    0    0     0     0 2795  927  6 63 31  0  0
 1  0 418520  66392  22944 399432    0    0     0     0 2681  899 10 57 33  0  0
 1  0 418520  66392  22944 399440    0    0     0     0 3040 1005  8 60 32  0  0
 2  0 418520  66392  22952 399448    0    0     0    12 2577  909 13 64 23  0  0
 1  0 418520  66392  22952 399456    0    0     0     0 2709  948  8 65 27  0  0
 4  0 418520  66392  22952 399460    0    0     0     0 2509  882 11 65 24  0  0
 4  0 418520  66392  22952 399472    0    0     0     0 2823  976  8 65 27  0  0
 9  0 418520  66392  22952 399480    0    0     0     0 2831  861  8 60 32  0  0
10  0 418520  66392  22960 399484    0    0     0    12 2896  927  8 60 32  0  0
 1  0 418520  66392  22960 399496    0    0     0     0 2652  975  9 62 29  0  0
 0  0 418520  66392  22960 399504    0    0     0   228 2327  818 11 67 22  0  0
 5  0 418520  66392  22960 399512    0    0     0     0 2123  835  6 76 18  0  0
 2  0 418520  66392  22960 399516    0    0     0     0 2983 1023 12 59 29  0  0
 3  0 418520  66392  22968 399528    0    0     0    24 2179  814 12 70 18  0  0
 1  0 418520  66392  22968 399532    0    0     0     0 3007  984 12 56 32  0  0
 7  0 418520  66392  22968 399544    0    0     0     0 2745 1066  7 65 27  0  0
 1  0 418520  66392  22968 399556    0    0     0     0 2299  972  9 70 22  0  0
 7  0 418520  66392  22968 399560    0    0     0     0 2855  954  9 62 28  0  0
 0  0 418520  66392  22976 399568    0    0     0    12 2724  932  7 60 33  0  0
15  0 418520  66392  22976 399572    0    0     0     0 1761  714  8 78 14  0  0
 2  0 418520  66392  22976 399580    0    0     0     0 3258 1040  8 55 37  0  0
 7  0 418520  66392  22976 399584    0    0     0     0 2375  848  3 67 30  0  0
 1  0 418520  66392  22976 399596    0    0     0     0 2597  846  7 61 32  0  0
 9  0 418520  66392  22984 399600    0    0     0    12 2036  771  7 76 16  0  0
 1  0 418520  66392  22984 399604    0    0     0     0 2411  919  8 68 23  0  0
 1  0 418520  66392  22984 399616    0    0     0     0 2874 1010 13 61 26  0  0
 0  0 418520  66392  22984 399620    0    0     0     0 2361  809 14 64 21  0  0
 1  0 418520  66392  22984 399628    0    0     0     0 3038  960  7 65 28  0  0
 8  0 418520  66392  22992 399636    0    0     0    12 2620  860 11 64 24  0  0
 0  0 418520  66392  22992 399644    0    0     0     0 2753  886  4 69 27  0  0
 1  0 418520  66392  22992 399652    0    0     0    12 2629  937  9 70 21  0  0
 2  0 418520  66392  22992 399660    0    0     0     0 3130 1031 14 51 34  0  0
10  0 418520  66392  23000 399668    0    0     0    40 2903 1018 10 62 29  0  0
 1  0 418520  66392  23000 399672    0    0     0     0 2659  965 12 58 30  0  0
 5  1 418520  66392  23008 399976    0    0   188    48 1640 1082 13 73 14  0  0
 7  0 418520  66392  23016 400696    0    0   688     0 1929  902 10 73 18  0  0
 7  0 418520  66392  23016 400704    0    0     0     0 1707  804 16 70 14  0  0
 2  0 418520  66392  23016 400708    0    0     0     0 2513  879  9 61 30  0  0
 2  0 418520  66392  23016 400716    0    0     0     0 2494  821  7 70 23  0  0
10  0 418520  66392  23024 400724    0    0     0    52 2366  953 11 70 19  0  0
 1  0 418520  66392  23024 400728    0    0     0     0 2952 1057  9 60 31  0  0
 2  0 418520  66392  23024 400744    0    0     0  1016 2740 1079 10 67 24  0  0
 1  0 418520  66392  23024 400752    0    0     0     0 2382  899  8 69 22  0  0
 1  0 418520  66392  23024 400760    0    0     0     0 2356  856 11 67 23  0  0
 3  0 418520  66392  23032 400768    0    0     0    32 2097  801  9 70 22  0  0
 8  0 418520  66392  23032 400768    0    0     0     0 1792  816 12 78 10  0  0
 1  0 418520  66392  23032 400776    0    0     0     8 1940  737  9 65 27  0  0
 3  0 418520  66392  23032 400784    0    0     0     0 2499  783  9 64 27  0  0
 0  0 418520  66392  23032 400792    0    0     0     0 2914  933 14 53 34  0  0
 2  0 418520  66392  23044 400800    0    0     0    44 2631  998  8 68 24  0  0
 0  0 418520  66392  23044 400804    0    0     0     0 2628 1051 11 59 31  0  0
 2  0 418520  66392  23044 400804    0    0     0     0 3000 1011 11 53 36  0  0
 1  0 418520  66392  23044 400820    0    0     0     0 2803 1061  7 58 35  0  0
 1  0 418520  66392  23044 400824    0    0     0     0 2680 1020 11 59 31  0  0
 5  0 418520  66392  23052 400832    0    0     0    12 2596  874 11 54 33  1  0
 0  0 418520  66392  23052 400840    0    0     0     0 3069  929 10 54 36  0  0
 1  0 418520  66392  23052 400848    0    0     0     0 2794 1044 13 54 33  0  0
 4  0 418520  66392  23052 400856    0    0     0     0 2436  804  4 69 26  0  0
 1  0 418520  66392  23052 400860    0    0     0     0 2675  893 10 59 31  0  0
 0  0 418520  66392  23060 400868    0    0     0    12 2356  876  8 71 22  0  0
 3  0 418520  66392  23060 400876    0    0     0     0 2978 1170 12 57 31  0  0
 1  0 418520  66392  23060 400880    0    0     0     0 3055 1029  8 55 37  0  0
 1  0 418520  66392  23060 400892    0    0     0     0 2285  752 11 61 29  0  0
 1  0 418520  66392  23060 400896    0    0     0     0 2599  759 12 58 30  0  0
 1  0 418520  66392  23068 400904    0    0     0    12 2270  872 10 65 25  0  0
 3  0 418520  66392  23068 400908    0    0     0     0 2351  840 11 66 23  0  0
 6  0 418520  66392  23068 400916    0    0     0   360 2814 1010  9 60 31  0  0
 1  0 418520  66392  23068 400924    0    0     0     0 2966 1018  8 58 34  0  0
 1  0 418520  66392  23068 400932    0    0     0     0 2268  831  7 65 28  0  0
 1  0 418520  66392  23076 400940    0    0     0    32 2750  999  8 58 33  1  0
 1  0 418520  66392  23076 400948    0    0     0     0 2684  978  7 59 33  0  0
16  0 418520  66392  23076 400948    0    0     0     0 2069  780  6 67 27  0  0
 2  0 418520  66392  23076 400960    0    0     0     0 2578 1036  7 61 32  0  0
 2  0 418520  66392  23076 400968    0    0     0     0 3166 1030  6 56 38  0  0
 7  1 418520  66392  23084 400960    0    0     0    12 1866  719  8 76 15  0  0
 0  0 418520  66392  23084 400980    0    0     0     0 2182  750  7 73 20  0  0
 1  0 418520  66392  23084 400988    0    0     0     0 2872  831  8 61 31  0  0
 2  0 418520  66392  23084 400992    0    0     0     0 1869  635 12 67 21  0  0
 1  0 418520  66392  23084 401000    0    0     0     0 2155  824 10 67 23  0  0
 3  0 418520  66392  23092 401008    0    0     0    12 2169  776  9 63 28  0  0
 1  0 418520  66392  23092 401012    0    0     0     0 1509  647  8 81 11  0  0
 0  0 418520  66392  23092 401020    0    0     0     0 2487  895  9 65 26  0  0
 1  0 418520  66392  23092 401028    0    0     0     0 2651  980  9 59 31  0  0
 1  0 418520  66392  23092 401036    0    0     0     0 2543  836  7 63 30  0  0
 0  0 418520  66392  23100 401044    0    0     0    12 3155 1125 11 51 38  0  0
 2  0 418520  66392  23108 401036    0    0     0    28 2184  837 13 66 21  0  0
 2  0 418520  66392  23108 401056    0    0     0     0 2051  745  7 72 20  0  0
 1  0 418520  66392  23108 401064    0    0     0     0 2574  878  7 68 25  0  0
 0  0 418520  66392  23108 401068    0    0     0     0 2306  776  5 74 21  0  0
 2  0 418520  66392  23108 401068    0    0     0     0 2357  831 13 65 22  0  0
 0  0 418520  66392  23116 401080    0    0     0    12 2330  812  5 61 35  0  0
 1  0 418520  66392  23116 401084    0    0     0     0 2997  998 10 52 38  0  0
12  0 418520  66392  23116 401092    0    0     0     0 2007  687  6 70 24  0  0
 1  0 418520  66392  23116 401100    0    0     0     0 1592  665 12 75 13  0  0
 0  0 418520  66392  23116 401104    0    0     0     0 3242 1078 10 44 46  0  0
 1  0 418520  66392  23124 401108    0    0     0    12 2399  821  6 60 33  0  0
 3  0 418520  66392  23124 401116    0    0     0     0 1919  763 15 65 20  0  0
 3  0 418520  66392  23124 401124    0    0     0   208 2482  896 11 65 24  0  0
 1  0 418520  66392  23124 401124    0    0     0     0 2056  738 11 66 23  0  0
 3  0 418520  66392  23124 401136    0    0     0     0 2757  991 10 57 34  0  0
 1  0 418520  66392  23132 401140    0    0     0    24 2924 1017 12 55 32  0  0
 1  0 418520  66392  23132 401140    0    0     0     0 2342  713  6 67 27  0  0
 1  0 418520  66392  23132 401152    0    0     0    24 2493  857 10 61 30  0  0
 0  0 418520  66392  23132 401160    0    0     0     0 1994  755  7 68 25  0  0
 4  0 418520  66392  23132 401168    0    0     0     0 2339  823  6 71 24  0  0
 8  0 418520  66392  23140 401172    0    0     0    12 1929  766  8 71 21  0  0
 0  0 418520  66392  23140 401180    0    0     0     0 2276  806 11 66 23  0  0
 0  0 418520  66392  23140 401188    0    0     0     0 2762 1009  8 61 31  0  0
 7  0 418520  66392  23140 401188    0    0     0     0 2331  901  9 65 26  0  0
 0  0 418520  66392  23140 401204    0    0     0     0 3078 1043  9 58 33  0  0
 1  0 418520  66392  23148 401196    0    0     0    12 2170  872  6 64 29  0  0
 1  0 418520  66392  23148 401220    0    0     0     0 2754  991 12 58 30  0  0
 1  0 418520  66392  23148 401228    0    0     0     0 2844 1041 10 54 35  0  0
 9  0 418520  66392  23148 401228    0    0     0     0 2752  929  8 54 38  0  0
 2  0 418520  66392  23148 401240    0    0     0     0 2844  993 10 60 29  0  0
13  0 418520  66392  23156 401248    0    0     0    12 2460  902  8 67 25  0  0
 2  0 418520  66392  23156 401252    0    0     0     0 2793  944  6 54 40  0  0
 1  0 418520  66392  23156 401260    0    0     0     0 2381  852 12 62 26  0  0
 1  0 418520  66392  23156 401268    0    0     0     0 2150  756 10 66 24  0  0
 2  0 418520  66392  23156 401276    0    0     0     0 2489  868  8 61 31  0  0
 7  0 418520  66392  23164 401764    8    0   297    12 2691  999  5 62 33  0  0
 5  0 418520  66392  23164 401772    0    0     0     0 2681 1053  9 57 33  0  0
 9  0 418520  66392  23164 401776    0    0     0     0 2699 1017  8 62 31  0  0
 2  0 418520  66392  23164 401784    0    0     0     0 2535  887 10 63 28  0  0
 1  0 418520  66392  23164 401788    0    0     0     0 2387  771  7 64 29  0  0
 2  0 418520  66392  23172 401796    0    0     0    12 2319  888 12 66 22  0  0
 1  0 418520  66392  23172 401804    0    0     0     0 2473  936  8 68 24  0  0
 1  0 418520  66392  23172 401812    0    0     0     0 2590  964  7 65 28  0  0
 1  0 418520  66392  23172 401820    0    0     0   216 2938  840  9 52 39  0  0
 2  0 418520  66392  23172 401828    0    0     0     0 1963  714  7 69 24  0  0
 1  0 418520  66392  23180 401832    0    0     0    24 2471  970 10 64 26  0  0
 9  0 418520  66392  23180 401840    0    0     0     0 1421  625  5 83 12  0  0
 0  0 418520  66392  23180 401848    0    0     0     0 2183  853  9 71 20  0  0
 1  0 418520  66392  23180 401856    0    0     0     0 2773  919 10 53 38  0  0
 4  0 418520  66392  23180 401860    0    0     0     0 2289  822 13 60 27  0  0
 2  0 418520  66392  23188 401868    0    0     0    12 2709  963  5 66 28  0  0
 0  0 418520  66392  23188 401876    0    0     0     0 3096 1016 11 55 34  0  0
 7  0 418520  66392  23188 401880    0    0     0     0 2433  848  8 58 34  0  0
 8  0 418520  66392  23188 401888    0    0     0     0 2350  861  9 62 29  0  0
 6  0 418520  66392  23188 401896    0    0     0     0 2284  768 10 60 30  0  0
 2  0 418520  66392  23196 401904    0    0     0    12 3059 1112  8 51 41  0  0
 4  0 418520  66392  23196 401912    0    0     0     0 3034 1087  7 64 29  0  0
 3  0 418520  66392  23196 401916    0    0     0     0 2522  897 11 64 25  0  0
 1  0 418520  66392  23196 401924    0    0     0     0 2947 1023 10 56 34  0  0
 1  0 418520  66392  23196 401932    0    0     0     0 2772 1028 12 56 32  0  0
 2  0 418520  66392  23204 401940    0    0     0    12 2763  941  4 62 34  0  0
 1  0 418520  66392  23204 401944    0    0     0     0 2063  785 10 69 21  0  0
 1  0 418520  66392  23204 401952    0    0     0     0 2577  947  5 66 29  0  0
 0  0 418520  66392  23204 401960    0    0     0    12 2301  872 10 65 25  0  0
 1  0 418520  66392  23204 401964    0    0     0     0 2777 1004  9 53 37  0  0
 2  0 418520  66392  23212 401972    0    0     0    12 2939 1001  9 53 38  0  0
12  0 418520  66392  23212 401980    0    0     0     0 2587  915 10 68 23  0  0
 1  0 418520  66392  23212 401988    0    0     0     0 2045  752 12 68 21  0  0
 1  0 418520  66392  23212 401996    0    0     0     0 2354  830  8 65 27  0  0
11  0 418520  66392  23212 402004    0    0     0     0 2198  856 11 67 22  0  0
13  0 418520  66392  23220 402008    0    0     0    12 1723  770 19 67 14  0  0
 0  0 418520  66392  23220 402016    0    0     0     0 2664  993  7 57 36  0  0
 2  0 418520  66392  23220 402024    0    0     0     0 2768  964 11 55 34  0  0
 3  0 418520  66392  23220 402032    0    0     0   220 1663  697 12 72 16  0  0
 1  0 418520  66392  23220 402036    0    0     0     0 2321  848  9 68 23  0  0
 7  0 418520  66392  23228 402040    0    0     0    24 2489  837  7 60 27  5  0
 3  0 418520  66392  23228 402048    0    0     0     0 2639  904 13 57 30  0  0
 1  0 418520  66392  23228 402056    0    0     0     0 2544 1018 10 62 28  0  0
 1  0 418520  66392  23228 402060    0    0     0     0 2381  885 15 58 27  0  0
 1  0 418520  66392  23228 402068    0    0     0     0 1915  749  9 72 18  0  0
 1  0 418520  66392  23236 402076    0    0     0    12 1206  592 12 78  9  0  0
 2  0 418520  66392  23236 402080    0    0     0     0 2442  834  7 59 34  0  0
 3  0 418520  66392  23236 402084    0    0     0     0 2449  989  8 66 26  0  0
 2  0 418520  66392  23236 402092    0    0     0     0 2275  849 12 63 25  0  0
 0  0 418520  66392  23236 402100    0    0     0     0 2781  973  6 57 38  0  0
 1  0 418520  66392  23244 402104    0    0     0    12 2332  855 13 61 26  0  0
 0  0 418520  66392  23244 402112    0    0     0     0 2295  822 13 57 31  0  0
 1  0 418520  66392  23244 402116    0    0     0     0 2276  722 11 56 33  0  0
 1  0 418520  66392  23244 402120    0    0     0     0 2782  911 11 55 34  0  0
 1  0 418520  66392  23244 402128    0    0     0     0 1463  577  7 73 20  0  0
 1  0 418520  66392  23252 402132    0    0     0    12 2261  958 10 62 28  0  0
 1  0 418520  66392  23252 402140    0    0     0     0 2403  847  6 63 31  0  0
 2  0 418520  66392  23252 402148    0    0     0     0 2175  892 15 61 24  0  0
 0  0 418520  66392  23252 402156    0    0     0     0 2790 1001 14 55 31  0  0
 0  0 418520  66392  23252 402164    0    0     0     0 2212  878  8 71 21  0  0
 8  0 418520  66392  23260 402168    0    0     0    12 2098  782 11 65 21  3  0
 1  0 418520  66392  23260 402176    0    0     0     0 2672  849 11 58 32  0  0
 1  0 418520  66392  23260 402180    0    0     0     0 2151  701  7 66 27  0  0
 6  0 418520  66392  23260 402192    0    0     0     0 2230  837  7 68 25  0  0
 3  0 418520  66392  23260 402196    0    0     0     0 2608  997 10 60 30  0  0
 1  0 418520  66392  23268 402204    0    0     0    12 2638  873 12 62 26  0  0
 2  0 418520  66392  23268 402212    0    0     0     0 1637  694  8 73 18  0  0
 2  0 418520  66392  23268 402216    0    0     0     0 2642  887  9 58 33  0  0
15  0 418520  66392  23268 402224    0    0     0     0 1617  661 10 72 18  0  0
 1  0 418520  66392  23268 402232    0    0     0   216 2355  852  3 64 33  0  0
 0  0 418520  66392  23276 402240    0    0     0    24 2627 1053  8 62 30  0  0
 2  0 418520  66392  23276 402244    0    0     0     0 2183  786 13 63 24  0  0
 1  0 418520  66392  23276 402252    0    0     0     0 2270  864 18 62 20  0  0
 2  0 418520  66392  23276 402256    0    0     0     0 2594  920  8 65 27  0  0
 1  0 418520  66392  23276 402268    0    0     0     0 2116  823  7 71 22  0  0
 1  0 418520  66392  23284 402272    0    0     0    12 2690  962  8 56 36  0  0
 2  0 418520  66392  23284 402280    0    0     0     0 2722  938 11 53 36  0  0
 2  0 418520  66392  23284 402284    0    0     0     0 1692  667  7 79 14  0  0
 1  0 418520  66392  23284 402296    0    0     0     0 2721 1010  8 59 33  0  0
 1  0 418520  66392  23284 402304    0    0     0     0 2283  839  8 67 25  0  0
 6  0 418520  66392  23292 402308    0    0     0    12 2836  981  5 64 30  0  0
 0  0 418520  66392  23292 402316    0    0     0     0 1880  678 11 70 20  0  0
 1  0 418520  66392  23292 402320    0    0     0     0 2632  938  4 62 34  0  0
 1  0 418520  66392  23292 402328    0    0     0     0 2969  980 11 56 33  0  0
 1  0 418520  66392  23292 402332    0    0     0     0 1932  716  9 65 26  0  0
 5  0 418520  66392  23300 402340    0    0     0    12 2606  836  5 63 31  1  0
 1  0 418520  66392  23300 402344    0    0     0     0 2359  798  8 62 30  0  0
 1  0 418520  66392  23300 402352    0    0     0     0 2591  907 10 52 38  0  0
 1  0 418520  66392  23300 402360    0    0     0     0 1871  691 12 68 21  0  0
 1  0 418520  66392  23300 402360    0    0     0     0 2276  772  8 70 21  0  0
 2  0 418520  66392  23308 402372    0    0     0    12 2282  904  8 69 23  0  0
 0  0 418520  66392  23308 402376    0    0     0     0 2235  820 11 59 30  0  0
 0  0 418520  66392  23308 402384    0    0     0     0 1856  703  9 73 17  0  0
 1  0 418520  66392  23308 402388    0    0     0     0 1929  695  7 71 22  0  0
 5  0 418520  66392  23308 402396    0    0     0     0 2387  901  8 65 26  0  0
10  0 418520  66392  23316 402388    0    0     0    12  660  556 20 80  0  0  0
 1  0 418520  66392  23324 402404    0    0     0    40 2093  893 14 66 20  0  0
 0  0 418520  66392  23324 402408    0    0     0     0 1446  840 10 74 16  0  0
