 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 350736  62276  26568 393824    0    0     0     0 3047  747  5 62 33  0  0
 2  0 350736  62276  26576 393832    0    0     0    12 2914  900  5 53 41  1  0
 3  0 350736  62276  26576 393836    0    0     0     0 1813  633  3 79 19  0  0
 2  0 350736  62276  26576 393844    0    0     0     0 2453  788  7 62 30  0  0
 1  0 350736  62276  26576 393852    0    0     0     0 2609  771  6 51 44  0  0
 1  0 350736  62276  26576 393860    0    0     0   240 3108  995 11 39 51  0  0
 4  0 350736  62276  26584 393868    0    0     0    24 2791  869  4 59 37  0  0
 5  0 350736  62276  26584 393872    0    0     0     0 1424  541  6 80 14  0  0
 0  0 350736  62276  26584 393876    0    0     0     0 3478  859  7 44 49  0  0
 3  0 350736  62276  26584 393884    0    0     0     0 3579  869  7 50 43  0  0
 1  0 350736  62276  26584 393892    0    0     0     0 2630  866 10 56 34  0  0
 0  0 350736  62276  26592 393900    0    0     0    12 2846  824  6 52 42  0  0
 8  0 350736  62276  26592 393904    0    0     0     0 2737  764  5 69 26  0  0
 6  0 350736  62276  26592 393908    0    0     0     0 1826  632  9 74 17  0  0
 1  0 350736  62276  26592 393916    0    0     0     0  961  504 12 79 10  0  0
 1  0 350736  62276  26592 393920    0    0     0     0 3364  737  6 57 38  0  0
 1  0 350736  62276  26600 393928    0    0     0    12 3057  872 11 51 38  0  0
 5  0 350736  62276  26600 393936    0    0     0     0 2520  771  4 63 33  0  0
 5  0 350736  62276  26600 393940    0    0     0     0 2452  747  5 64 31  0  0
 2  0 350736  62276  26600 393948    0    0     0     0 2791  933  8 47 45  0  0
 0  0 350736  62276  26608 393948    0    0     0    44 2921 1001  6 51 43  0  0
 1  0 350736  62276  26608 393964    0    0     0     0 3148  865 10 44 46  0  0
 2  0 350736  62276  26608 393968    0    0     0     0 3303  884  6 53 40  0  0
 5  0 350736  62276  26616 393976    0    0     0    64 2291  939 11 72 18  0  0
 1  0 350736  62276  26616 393980    0    0     0     0 3271  744  6 51 43  0  0
 1  0 350736  62276  26616 393988    0    0     0     0 2820  716  8 55 37  0  0
 3  0 350736  62276  26616 393992    0    0     0     0 3049  782  6 58 36  0  0
 1  0 350736  62276  26616 394000    0    0     0     0 3059  907  9 58 33  0  0
 1  0 350736  62276  26624 394004    0    0     0    16 2861  921  8 55 38  0  0
 1  0 350736  62276  26624 394012    0    0     0     0 2549  723  8 64 29  0  0
 1  0 350736  62276  26624 394016    0    0     0     0 3065  887  7 47 46  0  0
 1  0 350736  62276  26624 394024    0    0     0   216 2115  639  9 63 29  0  0
 1  0 350736  62276  26624 394028    0    0     0     0 2609  685  6 55 38  0  0
 2  0 350736  62276  26632 394032    0    0     0    24 2241  645 11 69 19  0  0
 8  0 350736  62276  26632 394040    0    0     0     0 1996  572  7 67 26  0  0
 1  0 350736  62276  26632 394048    0    0     0     0 2509  748  4 64 32  0  0
 4  0 350736  62276  26632 394052    0    0     0     0 1348  513  6 81 13  0  0
 3  0 350736  62276  26632 394060    0    0     0     0 2549  774  4 64 32  0  0
 0  0 350736  62276  26640 394064    0    0     0    12 2133  814  9 57 33  0  0
 1  0 350736  62276  26640 394076    0    0     0     0 1946  681  9 68 23  0  0
 6  0 350736  62276  26640 394080    0    0     0     0 2240  756  7 57 36  0  0
 3  0 350736  62276  26640 394088    0    0     0     0 2353  765  7 62 31  0  0
 3  0 350736  62276  26640 394092    0    0     0     0 2057  756 10 69 21  0  0
 1  0 350736  62276  26648 394100    0    0     0    12 1835  711  8 65 28  0  0
 0  0 350736  62276  26648 394104    0    0     0     0 2691  760  4 57 39  0  0
 3  0 350736  62276  26648 394112    0    0     0     0 3581 1050  7 50 43  0  0
 0  0 350736  62276  26648 394116    0    0     0     0 2025  705  6 69 24  0  0
 1  0 350736  62276  26648 394124    0    0     0     0 2609  773  9 61 30  0  0
 0  0 350736  62276  26656 394128    0    0     0    12 2026  712  7 63 26  4  0
 7  0 350736  62276  26656 394132    0    0     0     0 2398  760 11 58 32  0  0
 4  0 350736  62276  26656 394140    0    0     0     0 3175  848  6 49 46  0  0
 1  0 350736  62276  26656 394144    0    0     0     0 2610  696  6 58 36  0  0
10  0 350736  62276  26656 394148    0    0     0     0 1752  604 11 69 20  0  0
 0  0 350736  62276  26664 394156    0    0     0    12 2448  797  9 62 28  0  0
 1  0 350736  62276  26664 394164    0    0     0     0 2880  677  4 61 35  0  0
 1  0 350736  62276  26664 394168    0    0     0     0 2537  719  5 62 33  0  0
 1  0 350736  62276  26664 394176    0    0     0     0 1887  780 10 70 20  0  0
15  0 350736  62276  26664 394180    0    0     0     0 1581  597  6 77 17  0  0
 1  0 350736  62276  26672 394188    0    0     0    12 1597  729  6 74 20  0  0
 1  0 350736  62276  26672 394196    0    0     0     0 3265  763  9 54 37  0  0
 7  0 350736  62276  26672 394200    0    0     0     0 2605  708  7 61 32  0  0
 0  0 350736  62276  26672 394208    0    0     0   192 2248  698  6 62 31  0  0
 0  0 350736  62276  26672 394208    0    0     0     0 2503  674  5 66 28  0  0
 1  0 350736  62276  26680 394216    0    0     0    24  725  459  6 92  1  0  0
10  0 350736  62276  26680 394220    0    0     0     0 2457  748  7 66 28  0  0
 1  0 350736  62276  26680 394228    0    0     0     0 3098  824 12 48 41  0  0
 0  0 350736  62276  26680 394236    0    0     0     0 2086  745  5 67 28  0  0
 1  0 350736  62276  26680 394244    0    0     0    12 2482  910  7 59 34  0  0
 0  0 350736  62276  26688 394236    0    0     0    12 2810  816  5 55 39  0  0
 0  0 350736  62276  26688 394252    0    0     0     0 2007  663  8 71 21  0  0
 0  0 350736  62276  26688 394260    0    0     0     0 1909  644 11 66 23  0  0
 1  0 350736  62276  26688 394268    0    0     0     0  838  534 10 88  2  0  0
 1  0 350736  62276  26688 394272    0    0     0     0 3022  852  8 51 41  0  0
11  0 350736  62276  26696 394268    0    0     0    12 1783  765 16 68 16  0  0
11  0 350736  62276  26696 394284    0    0     0     0 2408  744  5 70 25  0  0
 0  0 350736  62276  26696 394292    0    0     0     0 3056  851  7 59 34  0  0
 1  0 350736  62276  26696 394300    0    0     0     0 3087  839  5 61 34  0  0
 1  0 350736  62276  26696 394300    0    0     0     0 1659  627  9 72 18  0  0
 1  0 350736  62276  26704 394308    0    0     0    12 2647  877  6 62 32  0  0
 2  0 350736  62276  26704 394316    0    0     0     0 2592  691  8 63 29  0  0
 1  0 350736  62276  26704 394320    0    0     0     0 2790  842  7 63 31  0  0
 1  0 350736  62276  26704 394328    0    0     0     0 2941  840  7 59 34  0  0
 0  0 350736  62276  26704 394332    0    0     0     0 2691  885  7 57 36  0  0
 2  0 350736  62276  26712 394340    0    0     0    12 1990  682 11 63 25  0  0
 1  0 350736  62276  26712 394348    0    0     0     0 1561  571  7 73 20  0  0
 5  0 350736  62276  26712 394352    0    0     0     0 2053  689  8 68 24  0  0
 0  0 350736  62276  26712 394360    0    0     0     0 2810  829  9 61 30  0  0
 1  0 350736  62276  26712 394368    0    0     0     0 2053  711  9 66 25  0  0
 1  0 350736  62276  26720 394376    0    0     0    12 2526  814 10 57 33  0  0
 1  0 350736  62276  26720 394380    0    0     0     0 2890  805  5 62 33  0  0
 1  0 350736  62276  26720 394388    0    0     0     0 2242  744  7 71 22  0  0
 2  0 350736  62276  26720 394396    0    0     0     0 2748 1000  9 47 44  0  0
 6  0 350736  62276  26720 394400    0    0     0   196 1645  610  9 70 21  0  0
 1  0 350736  62276  26728 394408    0    0     0    24 1569  646  9 67 24  0  0
 1  0 350736  62276  26728 394412    0    0     0     0 2683  864  7 51 42  0  0
 2  0 350736  62276  26728 394420    0    0     0     0 3009  869  7 55 38  0  0
 3  0 350736  62276  26728 394424    0    0     0     0 2012  658  6 68 26  0  0
 5  0 350736  62276  26728 394432    0    0     0     0 2233  722  7 64 28  0  0
 0  0 350736  62276  26736 394428    0    0     0    12 2900  870  8 55 36  0  0
 6  0 350736  62276  26736 394444    0    0     0     0 2484  837  7 58 35  0  0
 6  0 350736  62276  26736 394452    0    0     0     0 2671  863  9 59 32  0  0
 1  0 350736  62276  26736 394456    0    0     0     0 2288  787  7 62 30  0  0
 1  0 350736  62276  26736 394460    0    0     0     0 3380  934  8 54 38  0  0
 1  0 350736  62276  26744 394468    0    0     0    12 2564  780  5 63 32  0  0
17  0 350736  62276  26744 394472    0    0     0     0 2049  642  5 69 26  0  0
 2  0 350736  62276  26744 394476    0    0     0     0 2740  784  7 62 31  0  0
 2  0 350736  62276  26744 394484    0    0     0     0 2072  642  7 68 25  0  0
 1  0 350736  62276  26744 394492    0    0     0     0 2181  666  7 68 26  0  0
 2  0 350736  62276  26752 394496    0    0     0    12 2016  618  6 71 24  0  0
 0  0 350736  62276  26752 394500    0    0     0     0 2388  715  7 55 38  0  0
 1  0 350736  62276  26752 394504    0    0     0     0 2249  809 10 66 24  0  0
 6  0 350736  62276  26752 394512    0    0     0     0 1489  562  8 82 10  0  0
 2  0 350736  62276  26752 394516    0    0     0     0 2965  723  6 60 35  0  0
 0  0 350736  62276  26760 394528    0    0     0    12 2635  912  4 62 34  0  0
 2  0 350736  62276  26760 394528    0    0     0     0 2224  798 10 63 27  0  0
 1  0 350736  62276  26760 394540    0    0     0     0 2441  701 11 61 28  0  0
 3  0 350736  62276  26760 394540    0    0     0     0 3376  812  8 55 37  0  0
 2  0 350736  62276  26760 394548    0    0     0     0 2514  698  5 65 30  0  0
 0  0 350736  62276  26768 394556    0    0     0    12 2984  892  5 59 36  0  0
 0  0 350736  62276  26768 394560    0    0     0     0 2330  784  8 64 28  0  0
 2  0 350736  62276  26768 394568    0    0     0     0 2335  631  8 61 31  0  0
 6  0 350736  62276  26768 394568    0    0     0     0 3374  874  7 55 38  0  0
 8  0 350736  62276  26768 394576    0    0     0     0 1199  450  7 83 11  0  0
 2  0 350736  62276  26776 394572    0    0     0   208 1801  603  5 76 18  0  0
 1  0 350736  62276  26776 394588    0    0     0     0 2538  730  7 63 31  0  0
 1  0 350736  62276  26776 394592    0    0     0     0 2552  866  8 56 37  0  0
 1  0 350736  62276  26776 394600    0    0     0     0 2771  771  4 59 37  0  0
13  0 350736  62276  26776 394604    0    0     0     0 1899  588  8 74 18  0  0
 3  0 350736  62276  26784 394604    0    0     0    24 2286  772  6 72 22  0  0
 2  0 350736  62276  26784 394620    0    0     0     0 2816  777  7 53 40  0  0
 1  0 350736  62276  26784 394628    0    0     0     0 1677  657 12 73 15  0  0
 2  0 350736  62276  26784 394632    0    0     0     0 2171  696  7 69 23  0  0
 0  0 350736  62276  26784 394636    0    0     0     0 2077  844  5 68 27  0  0
 1  0 350736  62276  26792 394648    0    0     0    12 1724  707 18 67 15  0  0
 2  0 350736  62276  26792 394652    0    0     0     0 2765  871  8 58 34  0  0
 1  0 350736  62276  26792 394660    0    0     0     0 1994  606  4 74 22  0  0
 3  0 350736  62276  26792 394664    0    0     0     0 2777  790  6 54 40  0  0
11  0 350736  62276  26792 394668    0    0     0     0 2153  617  9 70 20  0  0
 1  0 350736  62276  26800 394664    0    0     0    12 2833  766  5 61 34  0  0
 2  0 350736  62276  26800 394684    0    0     0     0 2443  822  6 63 30  0  0
 2  0 350736  62276  26800 394692    0    0     0     0 2885 1013  8 53 39  0  0
 0  0 350736  62276  26800 394696    0    0     0     0 2617  766  7 61 32  0  0
 2  0 350736  62276  26800 394704    0    0     0     0 2985  913  9 59 33  0  0
 4  1 350736  62276  26808 394708    0    0     0    12 2285  660  9 62 28  0  0
 1  0 350736  62276  26808 394712    0    0     0     0 2790  868  9 57 34  0  0
 3  0 350736  62276  26808 394720    0    0     0     0 2721  809  8 57 35  0  0
 1  0 350736  62276  26808 394728    0    0     0     0 2286  637  6 71 23  0  0
 7  0 350736  62276  26808 394728    0    0     0     0 2957  776  7 60 33  0  0
 1  0 350736  62276  26816 394736    0    0     0    12 2183  809  9 62 28  1  0
 1  0 350736  62276  26816 394744    0    0     0     0 1950  664  5 73 22  0  0
 6  0 350736  62276  26816 394748    0    0     0     0 2624  827  9 68 23  0  0
 0  0 350736  62276  26816 394756    0    0     0     0 2896  826  9 62 29  0  0
 2  0 350736  62276  26816 394764    0    0     0     0 2343  692  9 56 35  0  0
 2  0 350736  62276  26824 394768    0    0     0   216 2663  672  9 57 35  0  0
 4  0 350736  62276  26824 394772    0    0     0     0 1861  621  6 73 21  0  0
 0  0 350736  62276  26824 394780    0    0     0     0 3076  822  7 53 40  0  0
 1  0 350736  62276  26824 394784    0    0     0     0 2566  799  9 53 39  0  0
 5  0 350736  62276  26824 394792    0    0     0     0 2826  767  9 57 34  0  0
 1  0 350736  62276  26832 394796    0    0     0    16 2156  736 10 61 30  0  0
 0  0 350736  62276  26832 394804    0    0     0     0 1419  589 10 76 14  0  0
 3  0 350736  62276  26832 394812    0    0     0     0 1334  589  8 76 16  0  0
 1  0 350736  62276  26832 394816    0    0     0     0 2334  821  8 59 33  0  0
 0  0 350736  62276  26832 394824    0    0     0     0 3022  905  7 51 42  0  0
 1  0 350736  62276  26840 394828    0    0     0    12 1882  610  8 68 24  0  0
 1  0 350736  62276  26840 394828    0    0     0     0 3050  859 10 61 29  0  0
 0  0 350736  62276  26840 394840    0    0     0     0 2731  855  8 55 36  0  0
 1  0 350736  62276  26840 394844    0    0     0     0 2446  794  8 65 27  0  0
 1  0 350736  62276  26840 394848    0    0     0     0 2103  605  6 71 23  0  0
 2  0 350736  62276  26848 394856    0    0     0    12 2654  764  7 62 32  0  0
 1  0 350736  62276  26848 394856    0    0     0     0 2684  765  9 57 34  0  0
 1  0 350736  62276  26848 394868    0    0     0     0 2672  884  8 64 28  0  0
 0  0 350736  62276  26848 394876    0    0     0     0 2858  757 12 58 30  0  0
 2  0 350736  62276  26848 394876    0    0     0     0 2391  782 14 65 21  0  0
 6  0 350736  62276  26856 394888    0    0     0    12 2616  771 12 61 27  0  0
 5  0 350736  62276  26856 394892    0    0     0     0 2939  797  7 64 29  0  0
 0  0 350736  62276  26856 394900    0    0     0     0 3049  793 10 49 41  0  0
 0  0 350736  62276  26856 394900    0    0     0     0 2904  821 10 57 33  0  0
 1  0 350736  62276  26856 394908    0    0     0     0 2488  726  7 60 33  0  0
 1  0 350736  62276  26864 394900    0    0     0    12 1788  596  9 64 27  0  0
11  0 350736  62276  26864 394920    0    0     0     0 1365  502 10 78 12  0  0
 2  0 350736  62276  26864 394928    0    0     0     0 2605  780  6 46 48  0  0
 1  0 350736  62276  26864 394932    0    0     0     0 2693  771  8 47 45  0  0
 4  0 350736  62276  26864 394940    0    0     0     0 2690  742 10 53 37  0  0
 0  0 350736  62276  26872 394944    0    0     0    12 2406  817  9 57 35  0  0
 2  0 350736  62276  26872 394952    0    0     0   196 2303  710  9 67 24  0  0
 9  0 350736  62276  26872 394956    0    0     0     0 1679  580  7 72 21  0  0
 1  0 350736  62276  26872 394960    0    0     0     0 2853  782  9 51 40  0  0
 1  0 350736  62276  26872 394964    0    0     0     0 3069  759 10 49 41  0  0
10  0 350736  62276  26880 394972    0    0     0    24 2662  807  8 53 38  1  0
 2  0 350736  62276  26880 394980    0    0     0     0 2738  878  9 59 32  0  0
 2  0 350736  62276  26880 394984    0    0     0     0 1934  619  8 71 21  0  0
 0  0 350736  62276  26880 394988    0    0     0     0 2648  658  7 64 29  0  0
16  0 350736  62276  26880 394996    0    0     0     0 1405  516 13 72 15  0  0
 0  0 350736  62276  26888 395004    0    0     0    12 2011  701 14 68 19  0  0
 1  0 350736  62276  26888 395008    0    0     0     0 1958  699  7 74 19  0  0
 5  0 350736  62276  26888 395012    0    0     0     0 2375  736  7 62 32  0  0
 3  0 350736  62276  26888 395020    0    0     0     0 2725  737 11 51 39  0  0
 1  0 350736  62276  26888 395020    0    0     0     0 2283  703  8 66 26  0  0
 2  0 350736  62276  26896 395028    0    0     0    12 2241  670  6 68 26  0  0
 0  0 350736  62276  26896 395032    0    0     0     0 2798  743  9 56 36  0  0
 1  0 350736  62276  26896 395040    0    0     0     0 2498  767  7 64 29  0  0
14  0 350736  62276  26896 395044    0    0     0     0 1904  631  5 73 22  0  0
 1  0 350736  62276  26896 395052    0    0     0     0 1290  581  9 84  8  0  0
 0  0 350736  62276  26904 395056    0    0     0    12 3197  863 10 52 38  0  0
 8  0 350736  62276  26904 395060    0    0     0     0 2447  596  8 61 31  0  0
 1  0 350736  62276  26904 395068    0    0     0     0 3302  734 10 40 51  0  0
 5  0 350736  62276  26904 395072    0    0     0     0 1805  641 11 70 18  0  0
 1  0 350736  62276  26904 395076    0    0     0     0 2778  896  5 65 30  0  0
 6  0 350736  62276  26912 395080    0    0     0    12 1266  550  5 78 16  0  0
 2  0 350736  62276  26912 395088    0    0     0     0 1810  608  8 73 19  0  0
 1  0 350736  62276  26912 395092    0    0     0     0 2718  769  6 58 36  0  0
 1  0 350736  62276  26912 395100    0    0     0     0 1936  561 10 67 23  0  0
 0  0 350736  62276  26912 395104    0    0     0     0 2278  741 10 62 28  0  0
 1  0 350736  62276  26920 395116    0    0     0    12 1768  699 14 70 16  0  0
 1  0 350736  62276  26920 395120    0    0     0   172 2933  817  9 56 35  0  0
 5  0 350736  62276  26920 395124    0    0     0     0 2373  650  7 67 26  0  0
 7  0 350736  62276  26920 395128    0    0     0     0 2072  609  7 68 25  0  0
11  0 350736  62276  26920 395132    0    0     0     0 1704  591  8 71 21  0  0
 2  0 350736  62276  26928 395136    0    0     0    24 2917  850  8 51 41  0  0
 1  0 350736  62276  26928 395148    0    0     0    12 2507  765  6 57 38  0  0
 1  0 350736  62276  26928 395152    0    0     0     0 2712  841 10 51 39  0  0
 1  0 350736  62276  26928 395156    0    0     0     0 2317  681  7 67 25  0  0
 1  0 350736  62276  26928 395160    0    0     0     0 2731  777 11 60 29  0  0
 1  0 350736  62276  26936 395168    0    0     0    12 2818  788  6 64 30  0  0
 1  0 350736  62276  26936 395172    0    0     0     0 3013  813  5 52 42  0  0
 0  0 350736  62276  26936 395180    0    0     0     0 2532  695  7 59 34  0  0
 1  0 350736  62276  26936 395180    0    0     0     0 3063  819 11 42 47  0  0
 2  0 350736  62276  26936 395188    0    0     0     0 1196  453  4 82 14  0  0
 1  0 350736  62276  26944 395192    0    0     0    12 2958  773  6 61 33  0  0
 1  0 350736  62276  26944 395200    0    0     0     0 2762  778 10 57 33  0  0
 0  0 350736  62276  26944 395200    0    0     0     0 2434  717  7 64 29  0  0
 1  0 350736  62276  26944 395212    0    0     0     0 2891  938  4 50 46  0  0
 0  0 350736  62276  26944 395220    0    0     0     0 2178  749  9 65 26  0  0
 2  0 350736  62276  26952 395224    0    0     0    12 1951  681  8 71 21  0  0
 0  0 350736  62276  26952 395228    0    0     0     0 2964 1070 10 49 40  0  0
 5  0 350736  62276  26952 395240    0    0     0     0 2360  921 13 59 28  0  0
 0  0 350736  62276  26952 395244    0    0     0     0 1650  592  7 72 21  0  0
 2  0 350736  62276  26952 395248    0    0     0     0 2899  742  7 56 38  0  0
 7  0 350736  62276  26960 395244    0    0     0    12 2851  853  8 64 25  3  0
 3  0 350736  62276  26960 395264    0    0     0     0 2025  697  8 63 29  0  0
 1  0 350736  62276  26960 395264    0    0     0     0 2836  960 13 47 40  0  0
 3  0 350736  62276  26960 395272    0    0     0     0 2318  717 10 59 30  0  0
 0  0 350736  62276  26960 395276    0    0     0     0 2376  701 10 57 32  0  0
 1  0 350736  62276  26968 395284    0    0     0    12 2988  756  7 61 31  1  0
 1  0 350736  62276  26968 395288    0    0     0     0 2896  813  9 59 32  0  0
10  0 350736  62276  26968 395292    0    0     0   176 1948  664  7 67 26  0  0
 5  0 350736  62276  26968 395300    0    0     0     0 1199  517  9 82  9  0  0
 0  0 350736  62276  26968 395304    0    0     0     0 3098  796  6 56 39  0  0
 1  0 350736  62276  26976 395312    0    0     0    24 2083  684  8 71 21  0  0
 1  0 350736  62276  26976 395320    0    0     0     0 2834  801 14 57 30  0  0
 2  0 350736  62276  26976 395324    0    0     0     0 2826  828  8 64 28  0  0
 1  0 350736  62276  26976 395336    0    0     0     0 2610  891  7 63 31  0  0
 1  0 350736  62276  26976 395336    0    0     0     0 2455  746 20 56 24  0  0
 2  0 350736  62276  26984 395344    0    0     0    12 2358  706  9 72 18  1  0
 2  0 350736  62276  26984 395348    0    0     0     0 2155  645  6 69 25  0  0
 2  0 350736  62276  26984 395356    0    0     0     0 2106  706  8 72 19  0  0
 1  0 350736  62276  26984 395364    0    0     0     0 2107  705  8 70 22  0  0
 2  0 350736  62276  26984 395364    0    0     0     0 2238  707 10 65 25  0  0
 2  0 350736  62276  26992 395372    0    0     0    12 1883  613  8 72 20  0  0
 2  0 350736  62276  26992 395376    0    0     0     0 1838  500  6 79 15  0  0
 0  0 350736  62276  26992 395388    0    0     0     0 2290  751  8 70 22  0  0
 0  0 350736  62276  26992 395392    0    0     0     0 3172  888  8 50 42  0  0
 1  0 350736  62276  26992 395396    0    0     0     0 2059  684 13 64 23  0  0
 0  0 350736  62276  27000 395404    0    0     0    12 1217  556  8 83  9  0  0
 1  0 350736  62276  27000 395408    0    0     0     0 2382  768  8 60 32  0  0
 1  0 350736  62276  27000 395416    0    0     0    12 2623  835  8 58 34  0  0
 1  0 350736  62276  27000 395420    0    0     0     0 2792  805 11 54 35  0  0
 1  0 350736  62276  27000 395428    0    0     0     0 2855  869 11 59 29  0  0
 1  0 350736  62276  27008 395436    0    0     0    12 2224  786  8 62 30  0  0
 1  0 350736  62276  27008 395440    0    0     0     0 2574  846  7 55 38  0  0
 0  0 350736  62276  27008 395444    0    0     0     0 1486  597  5 32 63  0  0
 0  0 350736  62276  27008 395444    0    0     0     0  153  241  2  1 97  0  0
 0  0 350736  62276  27008 395444    0    0     0     0  329  746  7  1 92  0  0
 1  0 350736  62276  27008 395444    0    0     0     0  442  784 10  2 88  0  0
 1  0 350736  62276  27016 395436    0    0     0    12  498  833  7  1 92  0  0
 0  0 350736  62276  27016 395444    0    0     0   160  544  821  5  0 95  0  0
 3  0 350736  62276  27016 395444    0    0     0     0  556  757  4  1 95  0  0
 0  0 350736  62276  27016 395444    0    0     0     0  473  739  4  1 95  0  0
 0  0 350736  62276  27016 395444    0    0     0     0  451  684  4  0 96  0  0
 0  0 350736  62276  27016 395444    0    0     0     0  438  620  3  0 97  0  0
 0  0 350736  62276  27016 395444    0    0     0     0  360  540  2  1 97  0  0
 0  0 350736  62276  27024 395436    0    0     0    24  295  440  2  0 96  2  0
 0  0 350736  62276  27024 395448    0    0     0     0  367 1191 36  2 62  0  0
