 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 384116 112808  22136 379644    0    0     0     0 2667 1011  7 58 35  0  0
 2  0 384116 112808  22136 379648    0    0     0     0 2309  920  8 54 38  0  0
 2  0 384116 112808  22144 379652    0    0     0    12 1558  687 10 72 18  0  0
 1  0 384116 112808  22144 379660    0    0     0     0 2271  877 11 64 26  0  0
 2  0 384116 112808  22144 379668    0    0     0     0 2146  834  8 67 26  0  0
 1  0 384116 112808  22144 379672    0    0     0     0 2047  766  5 73 22  0  0
 3  0 384116 112808  22144 379676    0    0     0     0 2448  912  8 62 30  0  0
 1  0 384116 112808  22152 379684    0    0     0    12 1717  820 10 68 20  1  0
 2  0 384116 112808  22152 379688    0    0     0     0 2051  764 11 62 28  0  0
 1  0 384116 112808  22152 379696    0    0     0     0 1278  575  9 78 13  0  0
 5  0 384116 112808  22152 379700    0    0     0     0 2416  844  8 59 33  0  0
 1  0 384116 112808  22152 379708    0    0     0     0 2396  873  9 58 32  0  0
 1  0 384116 112808  22160 379712    0    0     0    12 2466  890  8 55 37  0  0
 2  0 384116 112808  22160 379720    0    0     0     0 2111  832 11 63 26  0  0
 1  0 384116 112808  22160 379724    0    0     0     0 1996  802 11 68 21  0  0
 1  0 384116 112808  22160 379732    0    0     0     0 1780  796  9 73 18  0  0
 0  0 384116 112808  22160 379740    0    0     0     0 2385  876 10 61 29  0  0
 1  0 384116 112556  22168 379752    0    0     0    12 1869  787  9 71 20  0  0
 1  0 384116 112556  22168 379756    0    0     0   192 1956  843 10 64 26  0  0
 5  0 384116 112556  22168 379760    0    0     0     0 2084  814  9 66 24  0  0
 0  0 384116 112556  22168 379768    0    0     0     0 2411  883  9 61 30  0  0
 2  0 384116 112556  22168 379772    0    0     0     0 2148  779 11 61 29  0  0
 1  0 384116 112556  22176 379780    0    0     0    24 1513  697 21 63 16  0  0
 1  0 384116 112556  22176 379784    0    0     0    12 1357  620  6 81 13  0  0
 2  0 384116 112556  22176 379792    0    0     0     0 2005  841  9 62 28  0  0
 8  0 384116 112556  22176 379792    0    0     0     0 2052  725  9 65 26  0  0
 7  1 384116 112556  22176 379800    0    0     0     0 2459  877 11 53 37  0  0
 1  0 384116 112556  22184 379808    0    0     0    12 2568 1052  7 57 36  0  0
 3  0 384116 112556  22184 379816    0    0     0     0 1761  752 13 71 17  0  0
 0  0 384116 112556  22184 379820    0    0     0     0 1742  791  8 72 20  0  0
 1  0 384116 112556  22184 379832    0    0     0     0 2062  735  9 64 27  0  0
 4  0 384116 112556  22184 379832    0    0     0     0 2134  840 12 60 28  0  0
 0  0 384116 112556  22192 379844    0    0     0    12 1745  687 12 75 13  0  0
 1  0 384116 112556  22192 379852    0    0     0     0 2168  919 13 60 27  0  0
 1  0 384116 112556  22192 379852    0    0     0     0 2240  852  9 61 30  0  0
 0  0 384116 112556  22192 379864    0    0     0     0 2274  900  8 59 32  0  0
 1  0 384116 112556  22192 379872    0    0     0     0 1707  742  8 72 20  0  0
 1  0 384116 112556  22200 379884    0    0     0    12 2316  840  4 61 36  0  0
 2  0 384116 112556  22200 379888    0    0     0     0 1842  849 11 63 26  0  0
 6  0 384116 112556  22200 379892    0    0     0     0 1618  737  8 78 15  0  0
 8  0 384116 112556  22200 379900    0    0     0     0 1745  610 10 66 25  0  0
 1  0 384116 112556  22200 379904    0    0     0     0 1755  646  4 69 27  0  0
 6  0 384116 112556  22208 379912    0    0     0    12 1771  697 14 68 19  0  0
 1  0 384116 112556  22208 379920    0    0     0     0 2527 1012 10 60 30  0  0
 1  0 384116 112556  22208 379924    0    0     0     0 2083  798 10 63 28  0  0
 4  0 384116 112556  22208 379932    0    0     0     0 2049  838  9 62 28  0  0
 2  0 384116 112556  22208 379936    0    0     0     0 1650  721 11 70 19  0  0
14  0 384116 112556  22216 379928    0    0     0    12 2268  898  9 61 30  0  0
 4  0 384116 112556  22216 379948    0    0     0     0 2135  829  8 61 31  0  0
 5  0 384116 112556  22216 379956    0    0     0   192 2187  935 10 62 28  0  0
 1  0 384116 112556  22216 379964    0    0     0     0 2247  828  8 62 30  0  0
 4  0 384116 112556  22216 379968    0    0     0     0 2569  993 11 53 36  0  0
 0  0 384116 112556  22224 379976    0    0     0    24 2276  906  9 60 31  0  0
10  0 384116 112556  22224 379980    0    0     0     0 1841  633 10 65 25  0  0
 0  0 384116 112556  22224 379992    0    0     0     0 2506 1021 10 59 31  0  0
 2  0 384116 112556  22224 379996    0    0     0     0 2322  824  6 57 38  0  0
 1  0 384116 112556  22224 380008    0    0     0     0 1814  665  5 70 25  0  0
 1  0 384116 112556  22232 380012    0    0     0    12 1872  699  8 64 28  0  0
 4  0 384116 112556  22232 380016    0    0     0     0 2352  803  9 52 39  0  0
 5  0 384116 112556  22232 380020    0    0     0     0 2709 1011  9 49 43  0  0
12  0 384116 112556  22232 380028    0    0     0     0 2161  840 11 58 31  0  0
 1  0 384116 112556  22232 380036    0    0     0     0 1519  762 12 72 16  0  0
 3  0 384116 112556  22240 380040    0    0     0    12 2199  826 11 60 29  0  0
 1  0 384116 112556  22240 380044    0    0     0     0 1298  594  9 75 16  0  0
 5  0 384116 112556  22248 380052    0    0     0    40 1762  730 15 66 19  0  0
 3  0 384116 112556  22248 380056    0    0     0     0 1856  739 10 69 21  0  0
 7  0 384116 112556  22248 380064    0    0     0     0 1791  806 14 65 21  0  0
 5  0 384116 112556  22248 380072    0    0     0     0 2518 1060  9 57 34  0  0
 1  0 384116 112556  22248 380076    0    0     0     0 1804  681  7 70 24  0  0
 8  0 384116 112556  22256 380084    0    0     0    44 2132  850  7 64 28  0  0
 1  0 384116 112556  22256 380088    0    0     0     0 1647  785  9 71 19  0  0
19  0 384116 112556  22256 380092    0    0     0     0 1671  649  5 73 22  0  0
 1  0 384116 112556  22256 380100    0    0     0     0 2205  868 10 56 34  0  0
 1  0 384116 112556  22256 380108    0    0     0     0 2214  828  8 62 30  0  0
 2  0 384116 112556  22264 380112    0    0     0    12 2283  927 12 59 28  0  0
 1  0 384116 112556  22264 380120    0    0     0     0 2304  829  7 59 34  0  0
 1  0 384116 112556  22264 380132    0    0     0     0 1332  639 11 76 13  0  0
 2  0 384116 112556  22264 380136    0    0     0     0 1883  866  9 71 20  0  0
 2  0 384116 112556  22264 380140    0    0     0     0 1843  728  9 66 25  0  0
 1  0 384116 112556  22272 380148    0    0     0   204 1792  762  7 70 23  0  0
 6  0 384116 112556  22272 380152    0    0     0     0 2300  906  8 58 34  0  0
 5  0 384116 112556  22272 380160    0    0     0     0 1692  830 18 61 20  0  0
 6  0 384116 112556  22272 380168    0    0     0     0 1404  778  7 87  5  0  0
20  0 384116 112556  22272 380172    0    0     0     0 1534  682  9 74 17  0  0
 9  0 384116 112556  22280 380176    0    0     0    68 2068  720  8 63 29  0  0
 9  0 384116 112556  22280 380180    0    0     0     0 1779  665  9 66 24  0  0
 1  0 384116 112556  22280 380188    0    0     0     0 2303  849  7 62 32  0  0
 0  0 384116 112556  22280 380192    0    0     0     0 2205  893  9 62 28  0  0
 3  0 384116 112556  22288 380196    0    0     0    12 1929  763 12 67 21  0  0
 1  0 384116 112556  22288 380208    0    0     0     0 1730  772  8 78 15  0  0
 1  0 384116 112556  22288 380216    0    0     0     0 1643  712  7 77 16  0  0
 1  0 384116 112556  22288 380220    0    0     0     0 2267  887 11 61 28  0  0
 9  0 384116 112556  22288 380224    0    0     0     0 2309  817  7 56 37  0  0
 2  0 384116 112556  22296 380232    0    0     0    12 2488  918  8 51 41  0  0
 3  0 384116 112556  22296 380236    0    0     0     0 2038  811  8 62 30  0  0
 1  0 384116 112556  22296 380244    0    0     0     0 2427  808  9 53 39  0  0
 2  0 384116 112556  22296 380248    0    0     0     0 1845  778  8 64 28  0  0
 5  0 384116 112556  22296 380260    0    0     0     0 1705  730  8 71 21  0  0
 2  0 384116 112556  22304 380256    0    0     0    12 2489  914 10 58 32  0  0
 0  0 384116 112556  22304 380272    0    0     0     0 1719  798 14 67 19  0  0
 1  0 384116 112556  22304 380272    0    0     0     0 2477  835 11 49 40  0  0
 6  0 384116 112556  22304 380284    0    0     0     0 1603  659  9 76 15  0  0
 2  0 384116 112556  22304 380284    0    0     0     0 1172  565  9 79 12  0  0
 1  0 384116 112556  22312 380296    0    0     0    12 2237  854 15 57 28  0  0
11  0 384116 112556  22312 380304    0    0     0     0 2148  825 15 59 26  0  0
16  0 384116 112556  22312 380308    0    0     0     0 1904  770 12 65 23  0  0
 1  0 384116 112556  22312 380312    0    0     0     0 1190  575  7 79 14  0  0
 1  0 384116 112556  22312 380320    0    0     0     0 2019  769 10 63 28  0  0
 1  0 384116 112556  22320 380316    0    0     0    12 1933  667  7 62 30  1  0
 3  0 384116 112556  22320 380332    0    0     0   188 1730  702  9 68 23  0  0
 9  0 384116 112556  22320 380336    0    0     0     0 1811  745  7 70 24  0  0
 2  0 384116 112556  22320 380344    0    0     0     0 1853  718  9 68 22  0  0
 2  0 384116 112556  22320 380348    0    0     0     0 2123  815  8 67 26  0  0
 1  0 384116 112556  22328 380348    0    0     0    24 2313  859  7 65 27  0  0
 1  0 384116 112556  22328 380360    0    0     0     0 2490  952 11 59 30  0  0
 1  0 384116 112556  22328 380368    0    0     0     0 1413  647  8 79 13  0  0
11  0 384116 112556  22328 380372    0    0     0     0 2303  795  7 54 38  0  0
14  0 384116 112556  22328 380384    0    0     0     0 1779  687  8 72 20  0  0
 1  0 384116 112556  22328 380388    0    0     0     0 2340  940  9 53 38  0  0
 2  0 384116 112556  22336 380396    0    0     0    12 1947  746  8 68 25  0  0
 6  0 384116 112556  22336 380400    0    0     0     0 1651  717 11 71 19  0  0
 1  0 384116 112556  22336 380408    0    0     0     0 1806  776  8 61 30  0  0
 1  0 384116 112556  22336 380408    0    0     0     0 2384  788  7 50 43  0  0
 1  0 384116 112556  22336 380420    0    0     0     0 2259  860  8 62 30  0  0
10  0 384116 112556  22344 380424    0    0     0    12 1564  672 11 74 16  0  0
 1  0 384116 112556  22344 380432    0    0     0     0 1068  528  6 84 10  0  0
 2  0 384116 112556  22344 380436    0    0     0     0 1690  694  8 75 17  0  0
 2  0 384116 112556  22344 380440    0    0     0     0 1705  728  7 69 24  0  0
10  1 384116 112556  22344 380448    0    0     0     0 1645  635  8 74 18  0  0
 9  1 384116 112556  22352 380452    0    0     0    12 1052  553  6 84 10  0  0
12  0 384116 112556  22352 380456    0    0     0     0 2313  876  8 59 34  0  0
 1  0 384116 112556  22352 380464    0    0     0     0 1949  703  9 65 26  0  0
 2  0 384116 112556  22352 380468    0    0     0     0 1924  819 10 59 30  0  0
11  0 384116 112556  22360 380468    0    0     0    12 2244  855  6 65 29  0  0
 1  0 384116 112556  22360 380484    0    0     0     0 1828  715  7 63 30  0  0
 1  0 384116 112556  22360 380488    0    0     0     0 2538  946  7 60 33  0  0
 3  0 384116 112556  22360 380496    0    0     0     0 1799  715  8 66 26  0  0
 1  0 384116 112556  22360 380500    0    0     0     0 1886  820 12 63 25  0  0
 3  0 384116 112556  22360 380504    0    0     0     0 1903  704 10 63 26  0  0
 2  0 384116 112556  22368 380516    0    0     0    12 1893  727 14 62 25  0  0
 2  0 384116 112556  22368 380520    0    0     0   180  950  510  5 86  9  0  0
 1  0 384116 112556  22368 380524    0    0     0     0 1589  770 14 67 18  0  0
 3  0 384116 112556  22368 380532    0    0     0     0 1369  546  8 76 17  0  0
 1  0 384116 112556  22368 380540    0    0     0     0 1311  611  9 76 14  0  0
13  0 384116 112556  22376 380544    0    0     0    24 2190  815  8 55 36  0  0
 1  0 384116 112556  22376 380548    0    0     0    12 2168  797  9 58 32  0  0
 1  0 384116 112556  22376 380556    0    0     0     0 1984  844 11 59 30  0  0
 3  0 384116 112556  22376 380560    0    0     0     0 2052  775 11 58 31  0  0
 2  0 384116 112556  22376 380560    0    0     0     0 1509  652  7 72 21  0  0
 1  0 384116 112556  22384 380572    0    0     0    12 2007  839  7 64 30  0  0
 3  0 384116 112556  22384 380572    0    0     0     0 1537  670  8 76 15  0  0
 0  0 384116 112556  22384 380588    0    0     0     0 1754  778 12 65 23  0  0
 1  0 384116 112556  22384 380588    0    0     0     0 2104  848  9 62 29  0  0
 0  0 384116 112556  22384 380596    0    0     0     0 1737  668  7 71 22  0  0
 1  0 384116 112556  22392 380588    0    0     0    12 1919  811 12 63 25  0  0
 1  0 384116 112556  22392 380608    0    0     0     0 1547  636 17 69 13  0  0
 0  0 384116 112556  22392 380616    0    0     0     0 1818  791  8 65 26  0  0
23  0 384116 112556  22392 380620    0    0     0     0  907  507 11 84  5  0  0
 4  0 384116 112556  22392 380628    0    0     0     0 1965  822  9 63 28  0  0
 7  0 384116 112556  22400 380636    0    0     0    12 1409  669  7 78 15  0  0
 2  0 384116 112556  22400 380644    0    0     0     0 1947  765  9 72 19  0  0
 1  0 384116 112556  22400 380652    0    0     0     0 2118  820 13 56 32  0  0
 1  0 384116 112556  22400 380656    0    0     0     0 1772  741 13 66 21  0  0
 1  0 384116 112556  22400 380664    0    0     0     0 2200  855  9 57 33  0  0
 0  0 384116 112556  22408 380668    0    0     0    12 1822  756  8 65 27  0  0
 1  0 384116 112556  22408 380676    0    0     0     0 1496  705 14 73 13  0  0
 4  0 384116 112556  22408 380680    0    0     0     0 2220  878  8 59 33  0  0
 9  0 384116 112556  22408 380684    0    0     0     0 2177  832  5 63 32  0  0
 9  0 384116 112556  22408 380692    0    0     0     0 1890  699 12 63 25  0  0
 0  0 384116 112556  22416 380696    0    0     0    12 1946  847  9 61 30  0  0
 1  0 384116 112556  22416 380696    0    0     0   184 2133  838 10 56 34  0  0
 1  0 384116 112556  22416 380708    0    0     0     0 1990  831 11 69 20  0  0
 1  0 384116 112556  22416 380708    0    0     0     0 1665  749  8 67 26  0  0
 1  0 384116 112556  22416 380720    0    0     0     0 1872  820  8 66 26  0  0
 4  0 384116 112556  22424 380712    0    0     0    24 1598  700 11 70 19  0  0
 3  0 384116 112556  22424 380732    0    0     0     0 2407  906 12 46 43  0  0
 0  0 384116 112556  22424 380732    0    0     0     0 1931  804  8 68 24  0  0
 4  0 384116 112556  22424 380744    0    0     0     0 2101  838 12 61 27  0  0
13  0 384116 112556  22424 380744    0    0     0     0 1442  612  8 75 17  0  0
 1  0 384116 112556  22432 380752    0    0     0    12 1225  575  7 79 14  0  0
 1  0 384116 112556  22432 380764    0    0     0     0 1521  686  9 74 17  0  0
 7  0 384116 112556  22432 380768    0    0     0     0 2090  867 11 59 30  0  0
 2  0 384116 112556  22432 380776    0    0     0     0 1858  801  6 67 27  0  0
 1  0 384116 112556  22432 380784    0    0     0     0 2264  842  5 55 40  0  0
 1  0 384116 112556  22440 380788    0    0     0    12 1568  689  7 70 23  0  0
 1  0 384116 112556  22440 380792    0    0     0     0 1825  750  8 70 22  0  0
14  0 384116 112556  22440 380796    0    0     0    12 1888  719  9 64 26  0  0
 2  0 384116 112556  22440 380804    0    0     0     0 2106  722  9 55 36  0  0
16  0 384116 112556  22440 380808    0    0     0     0 1441  629  7 81 12  0  0
 1  0 384116 112556  22448 380816    0    0     0    12 1807  879 11 68 21  0  0
 3  0 384116 112556  22448 380820    0    0     0     0 1151  575 11 79 10  0  0
 1  0 384116 112556  22448 380824    0    0     0     0 1804  735 10 66 24  0  0
 0  0 384116 112556  22448 380824    0    0     0     0 1347  751  5 43 52  0  0
