procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 406800  68600  23080 411644    0    0     0     0 3484  803  3 42 56  0  0
 0  0 406800  68600  23080 411652    0    0     0     0 2980  744  4 24 71  0  0
 0  0 406800  68600  23080 411656    0    0     0     0 3617  725  6 27 67  0  0
 1  0 406800  68600  23080 411664    0    0     0     0 2939  677  3 25 71  0  0
 0  0 406800  68600  23088 411672    0    0     0    12 3368  796  5 31 64  0  0
 0  0 406800  68600  23088 411676    0    0     0     0 3216  733  5 31 64  0  0
 0  0 406800  68600  23088 411684    0    0     0     0 3537  754  2 28 70  0  0
 0  0 406800  68600  23088 411688    0    0     0     0 2787  760  2 23 74  0  0
 0  0 406800  68600  23088 411696    0    0     0     0 3361  754  5 25 70  0  0
 0  0 406800  68600  23096 411704    0    0     0    12 3392  835  0 30 70  0  0
 0  0 406800  68600  23096 411708    0    0     0     0 3398  762  2 25 73  0  0
 0  0 406800  68600  23096 411716    0    0     0     0 4015  864  4 43 53  0  0
 0  0 406800  68600  23096 411724    0    0     0     0 3339  778  2 36 62  0  0
 0  0 406800  68600  23096 411728    0    0     0     0 2701  700  3 16 80  0  0
 1  0 406800  68600  23104 411736    0    0     0    12 3557  876  4 43 54  0  0
 0  0 406800  68600  23104 411740    0    0     0     0 3244  763  1 36 63  0  0
 0  0 406800  68600  23104 411748    0    0     0     0 3499  844  3 30 66  0  0
 1  0 406800  68600  23104 411756    0    0     0     0 4077  902  4 38 59  0  0
 1  0 406800  68152  23104 411764    0    0     0     0 3229  783  1 39 60  0  0
 2  0 406800  68152  23112 411768    0    0     0    12 3701  859  4 56 40  0  0
 2  0 406800  68152  23112 411776    0    0     0   204 3058  719  5 62 33  0  0
 0  0 406800  68152  23112 411780    0    0     0     0 3054  738  3 24 72  0  0
 0  0 406800  68152  23112 411788    0    0     0     0 3008  733  3 21 76  0  0
 0  0 406800  68152  23112 411792    0    0     0     0 3099  682  7 24 69  0  0
 1  0 406800  68152  23120 411800    0    0     0    24 3390  776  5 23 73  0  0
 0  0 406800  68152  23120 411808    0    0     0    12 2886  684  1 19 80  0  0
 0  0 406800  68152  23120 411816    0    0     0     0 3019  690  1 27 72  0  0
 0  0 406800  68152  23120 411820    0    0     0     0 3527  768  4 34 62  0  0
 0  0 406800  68152  23120 411828    0    0     0     0 3558  776  5 27 69  0  0
 0  0 406800  68152  23128 411832    0    0     0    12 3831  796  2 41 56  0  0
 0  0 406800  68152  23128 411840    0    0     0     0 3069  715  4 25 71  0  0
 0  0 406800  68152  23128 411848    0    0     0     0 3117  692  2 24 74  0  0
 1  0 406800  68152  23128 411852    0    0     0     0 3805  868  2 32 66  0  0
 0  0 406800  68152  23128 411860    0    0     0     0 3265  731  5 32 63  0  0
 0  0 406800  68152  23136 411864    0    0     0    12 3459  750  2 30 67  0  0
 1  0 406800  68152  23136 411872    0    0     0     0 3582  749  2 30 67  0  0
 0  0 406800  68152  23136 411876    0    0     0     0 3361  718  2 27 71  0  0
 0  0 406800  68152  23136 411884    0    0     0     0 2959  780  3 20 76  0  0
 1  0 406800  68152  23136 411892    0    0     0     0 3016  784  4 26 70  0  0
 0  0 406800  68152  23144 411900    0    0     0    12 3454  710  2 26 71  0  0
 1  0 406800  68152  23144 411904    0    0     0     0 2710  614  3 19 78  0  0
 0  0 406800  68152  23144 411912    0    0     0     0 3273  670  6 28 66  0  0
 1  0 406800  68152  23144 411916    0    0     0     0 3128  737  2 27 70  0  0
 0  0 406800  68152  23144 411924    0    0     0     0 3692  736  3 35 62  0  0
 0  0 406800  68152  23152 411932    0    0     0    12 3333  739  2 28 70  0  0
 0  0 406800  68152  23152 411936    0    0     0     0 3966  794  5 34 61  0  0
 1  0 406800  68152  23152 411944    0    0     0     0 3401  716  3 26 70  0  0
 0  0 406800  68152  23152 411952    0    0     0     0 3070  718  4 23 73  0  0
 0  0 406800  68152  23152 411956    0    0     0     0 2744  683  3 21 76  0  0
 0  0 406800  68152  23160 411964    0    0     0    12 3153  731  3 23 74  0  0
 1  0 406800  68152  23160 411968    0    0     0   204 3263  668  3 24 72  0  0
 0  0 406800  68152  23160 411976    0    0     0     0 3255  753  5 24 72  0  0
 0  0 406800  68152  23160 411980    0    0     0     0 3102  620  1 15 84  0  0
 0  0 406800  68152  23160 411988    0    0     0     0 2861  675  3 18 79  0  0
 0  0 406800  68152  23168 411996    0    0     0    24 3169  762  2 26 71  1  0
 0  0 406800  68152  23168 412004    0    0     0     0 3348  646  3 27 70  0  0
 0  0 406800  68152  23168 412008    0    0     0     0 3866  729  5 42 54  0  0
 0  0 406800  68152  23168 412016    0    0     0     0 3302  732  2 19 79  0  0
 1  0 406800  68152  23168 412020    0    0     0     0 3236  733  1 30 69  0  0
 0  0 406800  68152  23176 412028    0    0     0    12 3450  773  9 35 57  0  0
 0  0 406800  68152  23176 412032    0    0     0     0 4132  792  5 31 64  0  0
