 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 370612  73920  23668 490928    0    0     0    12 1452  476  1 10 89  0  0
 0  0 370612  73920  23668 490940    0    0     0     0 1498  483  2 10 87  0  0
 0  0 370612  73920  23668 490940    0    0     0     0 1080  400  0  9 91  0  0
 0  0 370612  73920  23668 490944    0    0     0     0  919  456  1  4 95  0  0
 0  0 370612  73920  23668 490944    0    0     0     0 1269  467  1 10 89  0  0
 0  0 370612  73920  23676 490948    0    0     0    12  988  423  1  4 95  0  0
 0  0 370612  73920  23676 490948    0    0     0     0 1331  447  1  7 92  0  0
 0  0 370612  73920  23676 490952    0    0     0     0 1323  460  0  8 92  0  0
 0  0 370612  73920  23676 490952    0    0     0     0 1123  413  0  5 95  0  0
 1  0 370612  73920  23676 490956    0    0     0     0 1017  429  2  8 90  0  0
 0  0 370612  73920  23684 490960    0    0     0    12 1453  476  2  8 89  1  0
 0  0 370612  73668  23684 490960    0    0     0     0 1493  473  2 12 86  0  0
 0  0 370612  73668  23684 490964    0    0     0     0 1117  423  2  8 90  0  0
 0  0 370612  73668  23684 490968    0    0     0     0 1279  449  0  9 91  0  0
 0  0 370612  73668  23684 490968    0    0     0     0 1335  481  1 10 89  0  0
 0  0 370612  73668  23692 490972    0    0     0    12 1171  420  1  9 90  0  0
 0  0 370612  73668  23692 490972    0    0     0     0 1531  480  2  9 89  0  0
 0  0 370612  73668  23692 490976    0    0     0     0 1262  448  2  9 89  0  0
 0  0 370612  73668  23692 490976    0    0     0     0  666  396  1  2 97  0  0
 0  0 370612  73668  23692 490980    0    0     0    68  947  445  1  5 94  0  0
 0  0 370612  73668  23700 490972    0    0     0    20 1149  457  2  9 89  0  0
 0  0 370612  73668  23700 490984    0    0     0     0 1242  400  1  9 90  0  0
 0  0 370612  73668  23700 490984    0    0     0     0 1240  459  1  9 90  0  0
 0  0 370612  73668  23700 490988    0    0     0     0 1272  397  2  9 89  0  0
 0  0 370612  73668  23700 490988    0    0     0     8 1533  393  1  9 90  0  0
 0  0 370612  73668  23708 490984    0    0     0    12 1613  495  3 13 84  0  0
 0  0 370612  73668  23708 490996    0    0     0     0 1218  430  0  7 93  0  0
 0  0 370612  73668  23708 490996    0    0     0     0 1296  412  1  8 91  0  0
 0  0 370612  73668  23708 491000    0    0     0     0 1628  527  1 12 87  0  0
 0  0 370612  73668  23708 491000    0    0     0    28  718  399  1  4 95  0  0
 0  0 370612  73668  23716 491004    0    0     0    20 1424  455  1 10 89  0  0
 0  0 370612  73668  23716 491004    0    0     0     0 1546  498  3 13 84  0  0
 0  0 370612  73668  23716 491004    0    0     0     0 1330  442  0  8 92  0  0
 0  0 370612  73668  23716 491008    0    0     0     0 1422  470  3 11 86  0  0
 0  0 370612  73668  23716 491008    0    0     0    16 1460  444  1  8 91  0  0
 0  0 370612  73668  23724 491012    0    0     0    20 1110  396  1  7 92  0  0
 0  0 370612  73668  23724 491016    8    0     8     0  961  412  0  8 91  1  0
 0  0 370612  73668  23724 491020    0    0     0     0 1072  404  1  6 92  0  0
 0  0 370612  73668  23724 491020    0    0     0     0 1479  454  2  9 89  0  0
 0  0 370612  73668  23724 491024    0    0     0     0 1065  389  2  5 93  0  0
 0  0 370612  73416  23732 491016    0    0     0    12 1639  478  1  9 90  0  0
 0  0 370612  73416  23732 491028    0    0     0     0 1198  422  2  8 90  0  0
 0  0 370612  73416  23732 491028    0    0     0     0 1064  449  2  6 92  0  0
 0  0 370612  73416  23732 491028    0    0     0     0 1399  424  2  9 89  0  0
 0  0 370612  73416  23732 491032    0    0     0     0 1176  395  1  7 92  0  0
 0  0 370612  73416  23740 491036    0    0     0    12 1228  412  1  9 90  0  0
 0  0 370612  73416  23740 491036    0    0     0     0 1546  474  1 12 87  0  0
 0  0 370612  73416  23740 491040    0    0     0     0 1175  466  2 10 88  0  0
 0  0 370612  73416  23740 491040    0    0     0     0 1226  436  1 11 88  0  0
 0  0 370612  73416  23740 491044    0    0     0     0 1492  433  3 12 85  0  0
 0  0 370612  73416  23748 491036    0    0     0    12 1150  467  2  6 91  0  0
 0  0 370612  73416  23748 491048    0    0     0     0  852  417  3  6 91  0  0
 0  0 370612  73416  23748 491052    0    0     0     0 1668  470  2 12 86  0  0
 0  0 370612  73416  23748 491052    0    0     0     0 1158  439  1  9 90  0  0
 0  0 370612  73416  23748 491052    0    0     0     0 1193  420  1  7 92  0  0
 0  0 370612  73416  23756 491056    0    0     0    16 1917  484  1 18 81  0  0
 0  0 370612  73416  23756 491056    0    0     0     0 1523  451  1 11 88  0  0
 0  0 370612  73416  23756 491060    0    0     0     0 1680  437  1 10 89  0  0
 0  0 370612  73416  23756 491060    0    0     0     0 1353  463  2  6 92  0  0
 0  0 370612  73416  23756 491064    0    0     0     0 1274  453  1 10 89  0  0
 0  0 370612  73416  23756 491068    0    0     0     0 1000  462  1  8 91  0  0
 0  0 370612  73416  23764 491072    0    0     0    12 1651  509  3 14 83  0  0
 0  0 370612  73416  23764 491072    0    0     0     0 1215  376  0  7 93  0  0
 0  0 370612  73416  23764 491072    0    0     0     0 1025  455  1  7 92  0  0
 0  0 370612  73416  23764 491076    0    0     0     0 1717  500  1 12 87  0  0
 0  0 370612  73416  23764 491080    0    0     0    68  937  380  1  8 91  0  0
 0  0 370612  73416  23772 491080    0    0     0    20 1324  390  2  7 91  0  0
 0  0 370612  73416  23772 491084    0    0     0     0 1432  433  1  9 90  0  0
 1  0 370612  73416  23772 491084    0    0     0     0 1522  447  0 11 89  0  0
 0  0 370612  73416  23772 491084    0    0     0     0 1130  402  2  9 89  0  0
 0  0 370612  73416  23772 491088    0    0     0    12 1524  466  1  7 92  0  0
 0  0 370612  73164  23780 491092    0    0     0    12 1391  454  3  9 88  0  0
 0  0 370612  73164  23780 491092    0    0     0     0  854  409  1  7 92  0  0
 0  0 370612  73164  23780 491096    0    0     0     0 1415  407  1  9 90  0  0
 0  0 370612  73164  23780 491096    0    0     0     0 1242  421  1  9 89  0  0
 0  0 370612  73164  23780 491100    0    0     0    28 1270  426  1  8 91  0  0
 0  0 370612  73164  23788 491100    0    0     0    20 1523  481  1 13 85  1  0
 0  0 370612  73164  23788 491104    0    0     0     0 1035  389  1  4 95  0  0
 0  0 370612  73164  23788 491104    0    0     0     0 1295  404  1 10 89  0  0
 0  0 370612  73164  23788 491108    0    0     0     0 1081  416  1  8 91  0  0
 0  0 370612  73164  23788 491108    0    0     0    16 1784  497  2 13 84  0  0
 0  0 370612  73164  23796 491112    0    0     0    20 1387  446  0 12 88  0  0
 0  0 370612  73164  23796 491112    0    0     0     0 1842  481  2 12 86  0  0
 0  0 370612  73164  23796 491116    0    0     0     0 1321  463  0  9 91  0  0
 0  0 370612  73164  23796 491120    0    0     0     0  828  389  2  4 93  0  0
 0  0 370612  73164  23796 491124    0    0     0    12 1396  509  1 11 88  0  0
 0  0 370612  73164  23804 491124    0    0     0    20 1245  453  2  6 91  0  0
 0  0 370612  73164  23804 491128    0    0     0     0 1627  456  1 12 87  0  0
 0  0 370612  73164  23804 491128    0    0     0     0 1530  483  1 11 88  0  0
 0  0 370612  73164  23804 491132    0    0     0     0 1227  402  1  9 90  0  0
 1  0 370612  73164  23804 491132    0    0     0     0  620  345  1  3 96  0  0
 0  0 370612  73164  23812 491136    0    0     0    12 1315  454  1  8 91  0  0
 0  0 370612  73164  23812 491136    0    0     0     0  868  400  0  7 93  0  0
 0  0 370612  73164  23812 491136    0    0     0     0  974  441  1  8 91  0  0
 0  0 370612  73164  23812 491140    0    0     0     0 1468  485  1 12 87  0  0
 0  0 370612  73164  23812 491140    0    0     0    28 1012  394  1  7 92  0  0
 0  0 370612  73164  23820 491144    0    0     0    20 1226  457  3  8 89  0  0
 0  0 370612  73164  23820 491144    0    0     0     0 1474  496  1 12 87  0  0
 1  0 370612  73164  23820 491152    0    0     0     0 1439  445  1 10 89  0  0
 0  0 370612  72924  23820 491152    0    0     0     0  828  413  1  4 95  0  0
 0  0 370612  72924  23820 491172    0    0     0     0 1493  449  1  8 91  0  0
 0  0 370612  72672  23828 491164    0    0     0    12  909  397  1  7 92  0  0
 0  0 370612  72672  23828 491176    0    0     0     0 1274  445  2  8 90  0  0
