 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 410672  61912  27008 421932    0    0     0    12 4176  811  3 36 61  0  0
 0  0 410672  61912  27008 421940    0    0     0    12 5106 1029  6 58 36  0  0
 0  0 410672  61912  27008 421952    0    0     0     0 3712  859  6 47 48  0  0
 0  0 410672  61912  27008 421960    0    0     0     0 4424  854  5 41 54  0  0
 0  0 410672  61912  27008 421968    0    0     0     0 4591  956  9 51 40  0  0
 0  0 410672  61912  27016 421968    0    0     0    12 3191  806  6 28 66  0  0
 1  0 410672  61912  27016 421984    0    0     0   280 4395  992  5 42 53  0  0
 1  0 410672  61912  27016 421992    0    0     0     0 3915  899  8 45 47  0  0
 0  0 410672  61912  27016 422004    0    0     0     0 4146  998  7 40 53  0  0
 3  0 410672  61912  27016 422008   24    0    24     0 3827  990  7 31 62  0  0
 0  0 410672  61912  27024 422020    0    0     0    24 4512  871 10 44 46  0  0
 0  0 410672  61912  27024 422028    0    0     0     0 4109  896  3 44 52  0  0
 1  0 410672  61912  27024 422036    0    0     0     0 3695  955  5 44 52  0  0
 0  0 410672  61912  27024 422044    0    0     0     0 3682  763  4 28 69  0  0
 0  0 410672  61912  27024 422056    0    0     0     0 4262  840  5 36 59  0  0
 4  0 410672  61912  27032 422052    0    0     0    12 4413  975  5 40 55  0  0
 1  0 410672  61912  27032 422072    0    0     0     0 4341  895 10 46 44  0  0
 0  0 410672  61912  27032 422080    0    0     0     0 4493  873  6 39 55  0  0
 1  0 410672  61912  27032 422088    0    0     0     0 4452  941  5 38 57  0  0
 1  0 410672  61912  27032 422096    0    0     0     0 4131  882  7 42 51  0  0
 0  0 410672  61912  27040 422108    0    0     0    12 3501  871  6 51 43  0  0
 0  0 410672  61912  27040 422112    0    0     0     0 3871  912  3 37 59  0  0
 2  0 410672  61912  27040 422124    0    0     0     0 3702  885  7 37 55  0  0
 0  0 410672  61912  27040 422132    0    0     0     0 3984  809  5 31 65  0  0
 0  0 410672  61912  27040 422140    0    0     0     0 4072  889  6 50 44  0  0
 0  0 410672  60792  27048 422152    0    0     0    12 3451  883  9 67 23  0  0
 2  0 410672  60792  27048 422160    0    0     0     0 3287  774  7 70 23  0  0
 0  0 410672  60792  27048 422164    0    0     0     0 3779  894  7 26 67  0  0
 1  0 410672  60792  27048 422176    0    0     0     0 3665  884  8 34 58  0  0
 2  0 410672  60792  27048 422184    0    0     0     0 3219  809  2 20 78  0  0
 1  0 410672  60792  27056 422192    0    0     0    12 3712  864  7 35 57  1  0
 0  0 410672  60792  27056 422200    0    0     0     0 4336  939  2 43 54  0  0
 1  0 410672  60792  27056 422212    0    0     0     0 4242  890  5 33 62  0  0
 4  0 410672  60792  27056 422216    0    0     0     0 4254  927  5 40 55  0  0
 0  0 410672  60792  27056 422228    0    0     0     0 3926  977  9 56 36  0  0
 0  0 410672  60792  27064 422228    0    0     0    16 3970  866  3 32 64  0  0
 1  0 410672  60792  27064 422244    0    0     0     0 4365  996  8 49 43  0  0
 0  0 410672  60792  27064 422252    0    0     0   272 4296  990  8 44 48  0  0
 0  0 410672  60792  27064 422264    0    0     0     0 3810  837  5 28 67  0  0
 1  0 410672  60792  27064 422268    0    0     0     0 4444 1022 10 49 41  0  0
 0  0 410672  60792  27080 422648  128    0   504    60 3860 1028  8 43 49  0  0
 0  0 410672  60792  27080 422656    0    0     0     0 4635  877  5 33 63  0  0
 1  0 410672  60792  27080 422664    0    0     0    40 4302  971  6 37 57  0  0
 1  0 410672  60792  27080 422676    0    0     0     0 4499 1008 10 51 40  0  0
 1  0 410672  60792  27080 422680    0    0     0     0 3718  770  4 33 64  0  0
 1  0 410672  60792  27088 422692    0    0     0    20 3995  895  6 32 62  0  0
 3  0 410672  60792  27088 422696    0    0     0     0 3985  855  6 41 53  0  0
 1  0 410672  60792  27088 422708    0    0     0     0 3502  950  6 56 39  0  0
 1  0 410672  60792  27088 422716    0    0     0     0 4485  908  8 44 49  0  0
 0  0 410672  60792  27088 422728    0    0     0     0 4484 1050 11 43 46  0  0
 4  0 410672  60792  27096 422736    0    0     0    12 4142  974  8 50 42  0  0
 1  0 410672  60792  27096 422740    0    0     0     0 3995  937 10 45 44  0  0
 1  0 410672  60792  27096 422752    0    0     0     0 3712  824  4 40 56  0  0
 0  0 410672  60792  27096 422756    0    0     0     0 3832  867  8 56 37  0  0
 0  0 410672  60792  27096 422768    0    0     0     0 4539  995  8 54 38  0  0
 3  0 410672  60792  27104 422776    0    0     0    12 3580  907 11 46 43  0  0
 1  0 410672  60792  27104 422784    0    0     0     0 4008  953  8 44 48  0  0
 1  0 410672  60792  27104 422796    0    0     0     0 3542 1004  3 55 42  0  0
 1  0 410672  60792  27104 422800    0    0     0     0 3233  887  8 32 60  0  0
 1  0 410672  60792  27104 422812    0    0     0     0 3600  885  6 40 54  0  0
 3  0 410672  60792  27112 422808    0    0     0    12 3738  990  9 42 48  0  0
 2  0 410672  60792  27112 422828    0    0     0     0 3922  919 10 63 27  0  0
 0  0 410672  60792  27112 422836    0    0     0     0 3998  842  4 38 58  0  0
 0  0 410672  60792  27112 422848    0    0     0     0 4287  894  6 33 61  0  0
 0  0 410672  60792  27112 422852    0    0     0     0 4388  980  9 60 30  0  0
 1  0 410672  60792  27120 422864    0    0     0    12 4461  804  6 34 59  1  0
 0  0 410672  60792  27120 422868    0    0     0     0 4008  961  8 50 42  0  0
 0  0 410672  60792  27120 422884    0    0     0   268 3178  859  7 34 59  0  0
 0  0 410672  60792  27120 422888    0    0     0     0 4324 1041  7 40 53  0  0
 1  0 410672  60792  27120 422900   16    0    16     0 4308  976  3 40 58  0  0
 1  0 410672  60792  27128 422896    0    0     0    24 4274  906  7 49 44  0  0
 1  0 410672  60792  27128 422916    0    0     0     0 3654  891  5 60 35  0  0
 0  0 410672  60792  27128 422920    0    0     0   204 3310  903  7 47 47  0  0
 1  0 410672  60792  27128 422936    0    0     0     0 3971  832  5 34 61  0  0
 2  0 410672  60792  27128 422940    0    0     0     0 4180  794  4 33 64  0  0
 0  0 410672  60792  27136 422952    0    0     0    20 4155  988  8 44 48  0  0
 0  0 410672  60792  27136 422956    0    0     0     0 4184  832  6 48 47  0  0
 0  0 410672  60792  27136 422968    0    0     0     0 3401  829  4 24 72  0  0
 0  0 410672  60792  27136 422972    0    0     0    24 3782  857  3 26 71  0  0
 1  0 410672  60792  27136 422984    0    0     0     0 4052  905  4 48 49  0  0
 0  0 410672  60792  27144 422984    0    0     0    12 4302  862  5 51 45  0  0
 1  0 410672  60792  27144 423004    0    0     0     0 4218  938  5 51 44  0  0
 1  0 410672  60792  27144 423012    0    0     0     0 4129  840  2 38 60  0  0
 1  0 410672  60792  27144 423016    0    0     0     0 4541  905  7 44 49  0  0
 0  0 410672  60792  27144 423028    0    0     0     0 4845  990  8 60 32  0  0
 0  0 410672  60792  27152 423036    0    0     0    12 4615  972  7 41 51  0  0
 1  0 410672  60792  27152 423044    0    0     0     0 4587  931  4 48 48  0  0
 0  0 410672  60792  27152 423056    0    0     0     0 4137  972  7 37 56  0  0
 1  0 410672  60792  27152 423060    0    0     0     0 3343  771  4 29 66  0  0
 1  0 410672  60792  27152 423072    0    0     0     0 3866  850  5 31 64  0  0
 0  0 410672  60792  27160 423068    0    0     0    12 4413  981  5 64 31  0  0
 0  0 410672  60792  27160 423088    0    0     0     0 4246  930 10 61 29  0  0
 1  0 410672  60792  27160 423096    0    0     0     0 3539  911  7 33 61  0  0
 0  0 410672  60792  27160 423108    0    0     0   228 3723  847  7 49 44  0  0
 0  0 410672  60792  27160 423112    0    0     0     0 4303  932  6 38 56  0  0
 0  0 410672  60792  27168 423124    0    0     0    24 3789  901  6 27 67  0  0
 1  0 410672  60792  27168 423128    0    0     0     0 4433 1033  5 52 44  0  0
 1  0 410672  60792  27168 423140    0    0     0     0 3787  887  7 37 57  0  0
 0  0 410672  60792  27168 423152    0    0     0     0 4564  890  8 45 48  0  0
 0  0 410672  60792  27168 423156    0    0     0     0 4567 1002  6 55 39  0  0
 0  0 410672  60792  27176 423168    0    0     0    12 3455  895  6 38 56  1  0
 0  0 410672  60792  27176 423172    0    0     0     0 4037  816  5 46 49  0  0
 0  0 410672  60792  27176 423184    0    0     0     0 3915  939 11 65 24  0  0
 0  0 410672  60792  27176 423188    0    0     0     0 4676  943  8 56 36  0  0
 0  0 410672  60792  27176 423204    0    0     0     0 4164  830  4 34 62  0  0
 0  0 410672  60792  27184 423212    0    0     0    12 3843  995 10 48 43  0  0
 1  0 410672  60792  27184 423216    0    0     0     0 4292  890  7 39 54  0  0
 2  0 410672  60792  27184 423228    0    0     0     0 4105  975  6 59 35  0  0
 2  0 410672  60792  27184 423232    0    0     0     0 3592  950  8 45 47  0  0
 0  0 410672  60792  27184 423248    0    0     0     0 4486  935 10 54 36  0  0
 0  0 410672  60792  27192 423244    0    0     0    12 3796  898  2 35 62  0  0
 1  0 410672  60792  27192 423264    0    0     0     0 4600  957  4 53 43  0  0
 0  0 410672  60792  27192 423268    0    0     0     0 4303  893  6 44 50  0  0
 0  0 410672  60792  27192 423280    0    0     0     0 4422  881  5 42 54  0  0
 0  0 410672  60792  27192 423284    0    0     0     0 4440  982  8 56 36  0  0
 2  0 410672  60792  27200 423296    0    0     0    12 3852  960  8 41 49  1  0
 2  0 410672  60792  27200 423304    0    0     0     0 4513  933  6 48 46  0  0
 1  0 410672  60792  27200 423316    0    0     0     0 4529 1048  5 49 46  0  0
 0  0 410672  60792  27200 423324    0    0     0     0 4209  892  8 58 34  0  0
 1  0 410672  60792  27200 423332    0    0     0     0 4551 1024 12 62 27  0  0
 2  0 410672  60792  27208 423328    0    0     0    12 3561  883  7 49 44  0  0
 0  0 410672  60792  27208 423348    0    0     0     0 4053  963  9 58 33  0  0
 0  0 410672  60792  27208 423356    0    0     0     0 3823  856  8 33 58  0  0
 3  0 410672  60792  27208 423368    0    0     0     0 3433 1004  7 67 26  0  0
 0  0 410672  60792  27208 423372    0    0     0   268 3639  824  7 47 46  0  0
 0  0 410672  60792  27216 423384    0    0     0    24 4164  987  6 39 55  0  0
 3  0 410672  60792  27216 423388    0    0     0     0 3904  877  6 49 45  0  0
 0  0 410672  60792  27216 423400    0    0     0     0 4387  904  7 52 40  0  0
 0  0 410672  60792  27216 423408    8    0     8     0 4647  991  6 49 45  0  0
 1  0 410672  60792  27216 423420    0    0     0    12 3612  898  8 44 48  0  0
 0  0 410672  60792  27224 423416    0    0     0    12 4187  950 10 59 31  0  0
 2  0 410672  60792  27224 423436    0    0     0     0 3357  774  2 32 66  0  0
 1  0 410672  60792  27224 423440    0    0     0     0 3495  914 11 69 20  0  0
 1  0 410672  60792  27224 423452    0    0     0     0 3621  774  3 36 60  0  0
 0  0 410672  60792  27224 423460    0    0     0     0 3454  870  7 35 58  0  0
 0  0 410672  60792  27232 423472    0    0     0    12 3862  995  9 56 35  0  0
 0  0 410672  60792  27232 423476    0    0     0     0 3927  873  7 49 44  0  0
 1  0 410672  60792  27232 423488    0    0     0     0 3411  893  7 44 49  0  0
 1  0 410672  60792  27232 423492    0    0     0     0 3849  866  7 41 52  0  0
 0  0 410672  60792  27232 423504    0    0     0     0 3888  890  7 39 55  0  0
 2  0 410672  60792  27240 423504    0    0     0    12 3916  880  6 42 52  0  0
 2  0 410672  60792  27240 423524    0    0     0     0 4080  955  7 54 39  0  0
 2  0 410672  60792  27240 423532    0    0     0     0 3530  852  6 37 57  0  0
 2  0 410672  60792  27240 423536    0    0     0     0 4513  906  8 50 43  0  0
 0  0 410672  60792  27240 423548    0    0     0     0 3763  953  8 43 49  0  0
 1  0 410672  60792  27248 423544    0    0     0    12 4435  875  8 42 50  0  0
 0  0 410672  60792  27248 423568    0    0     0     0 3952  833  3 33 64  0  0
 0  0 410672  60792  27248 423572    0    0     0     0 4259  965  7 48 45  0  0
 2  0 410672  60792  27248 423584    0    0     0     0 4036  862  6 49 45  0  0
 0  0 410672  60792  27248 423588    0    0     0     0 4540  951  8 54 39  0  0
 0  0 410672  60792  27256 423600    0    0     0    12 4353  935  6 44 49  1  0
 0  0 410672  60792  27256 423608    0    0     0     0 4026  862  6 37 57  0  0
 0  0 410672  60792  27256 423612    0    0     0     0 4050 1039  6 41 53  0  0
 0  0 410672  60792  27256 423628    0    0     0     0 4311 1016  7 50 43  0  0
 0  0 410672  60792  27256 423632    0    0     0   268 3350  812  9 51 40  0  0
 0  0 410672  60792  27264 423644    0    0     0    52 3894  847  5 40 54  1  0
 1  0 410672  60792  27264 423648    0    0     0     0 2605  874  7 81 12  0  0
 0  0 410672  60792  27264 423660    0    0     0     0 3970  970 10 63 27  0  0
 1  0 410672  60568  27272 423664    0    0     0    52 3666 1041 13 68 18  0  0
 3  0 410672  60568  27272 423680    0    0     0     0 4375  892  7 52 41  0  0
 0  0 410672  60568  27272 423684    0    0     0     0 3911  908 10 38 52  0  0
 0  0 410672  60568  27272 423696    0    0     0     0 4913  933  7 39 54  0  0
 1  0 410672  60568  27272 423700    0    0     0     0 4111 1010  6 57 37  0  0
 0  0 410672  60568  27280 423712    0    0     0    12 4278  892  4 31 65  0  0
 0  0 410672  60568  27280 423716    0    0     0     0 4407  946  5 57 38  0  0
 0  0 410672  60568  27280 423732    0    0     0     0 4339 1033 12 44 44  0  0
 0  0 410672  60568  27280 423736    0    0     0     0 3528  799  6 27 67  0  0
 1  0 410672  60568  27280 423748    0    0     0     0 4300 1016  6 48 46  0  0
 5  0 410672  60568  27288 423752    0    0     0    12 4147  969  9 58 33  0  0
 2  0 410672  60568  27288 423764    0    0     0     0 3736  873  4 46 50  0  0
 0  0 410672  60568  27288 423772    0    0     0     0 3476  857  6 36 58  0  0
 1  0 410672  60568  27288 423776    0    0     0     0 4127  889  5 40 55  0  0
 3  0 410672  60568  27288 423792    0    0     0     0 4083  952  5 44 51  0  0
 1  0 410672  60568  27296 423796    0    0     0    12 3980  975  7 48 45  0  0
 2  0 410672  60568  27296 423808    0    0     0     0 4496  962  7 41 52  0  0
 0  0 410672  60568  27296 423812    0    0     0   220 4074  862  6 37 57  0  0
 2  0 410672  60568  27296 423824    0    0     0     0 4327  996  7 49 44  0  0
 0  0 410672  60568  27296 423836    0    0     0     0 3812 1001  9 64 27  0  0
 1  0 410672  60568  27304 423840    0    0     0    24 4004  821  8 46 46  0  0
 0  0 410672  60568  27304 423852    0    0     0     0 4856  960  8 51 41  0  0
 1  0 410672  60568  27304 423856    0    0     0     0 4127  856  8 44 48  0  0
 0  0 410672  60568  27304 423868    0    0     0     0 3586  797  3 36 61  0  0
 0  0 410672  60568  27304 423872    0    0     0     0 3389  854  6 28 67  0  0
 0  0 410672  60568  27312 423888    0    0     0    12 4145  912  8 48 44  1  0
 1  0 410672  60568  27312 423896    0    0     0     0 3499  823  6 30 64  0  0
 0  0 410672  60568  27312 423904    0    0     0     0 4079  963  6 45 49  0  0
 0  0 410672  60568  27312 423908    0    0     0     0 3771  848  6 33 61  0  0
 4  0 410672  60568  27312 423920    0    0     0     0 3872  932  4 33 63  0  0
 0  0 410672  60568  27320 423928    4    0     4    12 4489 1004 12 57 30  0  0
 1  0 410672  60568  27320 423932    0    0     0     0 3843  879  6 34 60  0  0
 0  0 410672  60568  27320 423948    0    0     0     0 4371  907  7 44 49  0  0
 0  0 410672  60568  27320 423952    0    0     0     0 4086  991  5 50 45  0  0
 0  0 410672  60568  27320 423964    0    0     0     0 3724  826  6 27 67  0  0
 0  0 410672  60568  27328 423968    0    0     0    12 4119  970  8 37 55  0  0
 0  0 410672  60568  27328 423980    0    0     0     0 3731  881  7 34 59  0  0
 0  0 410672  60568  27328 423984    0    0     0     0 4485  954 11 59 29  0  0
 0  0 410672  60568  27328 424000    0    0     0     0 3678  872  5 39 56  0  0
 4  0 410672  60568  27328 424008    0    0     0     0 3561  843  6 40 54  0  0
 2  0 410672  60568  27336 424012    0    0     0    12 4589  913  6 46 48  0  0
 2  0 410672  60568  27336 424024    0    0     0     0 3998 1013  7 55 38  0  0
 1  0 410672  60568  27336 424028    0    0     0     0 3651  859  7 36 58  0  0
 0  0 410672  60568  27336 424044    0    0     0     0 3652  869 10 31 60  0  0
 1  0 410672  60568  27336 424044    0    0     0     0 3590  758  6 26 68  0  0
 2  0 410672  60568  27344 424060    0    0     0    12 4213  936  5 41 54  0  0
 2  0 410672  60568  27344 424064    0    0     0     0 4749  913 10 56 34  0  0
 3  0 410672  60568  27344 424076    0    0     0   268 3386  857  8 47 45  0  0
 1  0 410672  60568  27344 424080    0    0     0     0 4107  903 10 46 44  0  0
 4  0 410672  60568  27344 424096    0    0     0     0 3445  894  7 47 46  0  0
 2  0 410672  60568  27352 424096    0    0     0    24 3879  835  5 38 58  0  0
 5  0 410672  60568  27352 424112    0    0     0     0 4243 1000  9 48 42  0  0
 0  0 410672  60568  27352 424116    0    0     0    12 4115 1026  7 63 30  0  0
 0  0 410672  60568  27352 424128    0    0     0     0 4057  950  3 41 55  0  0
 0  0 410672  60568  27352 424132    0    0     0     0 3568  933  6 31 64  0  0
 0  0 410672  60568  27360 424148    0    0     0    12 3521  865  5 46 49  0  0
 0  0 410672  60568  27360 424148    0    0     0     0 3941  909  7 34 60  0  0
 2  0 410672  60568  27360 424164    0    0     0     0 3450  831  7 41 52  0  0
 1  0 410672  60568  27360 424168    0    0     0     0 3385  855  6 70 24  0  0
 1  0 410672  60568  27360 424180    0    0     0     0 3024  811  9 71 20  0  0
 3  0 410672  58776  27368 424184    0    0     0    12 2892  828  9 68 23  0  0
 1  0 410672  58776  27368 424196    0    0     0     0 3311  809 16 53 31  0  0
 2  0 410672  58776  27368 424196    0    0     0     0 3548  913  9 63 28  0  0
 1  0 410672  58776  27368 424212    0    0     0     0 4128 1013  5 49 46  0  0
 1  0 410672  58776  27368 424216    0    0     0     0 3626 1000  7 30 63  0  0
 0  0 410672  58776  27376 424232    0    0     0    12 4797  973  5 51 44  0  0
 0  0 410672  58776  27376 424232    0    0     0     0 3902  982  7 33 60  0  0
 0  0 410672  58776  27376 424248    0    0     0     0 3133  893 12 40 48  0  0
 0  0 410672  58776  27376 424256    0    0     0     0 4537  993  8 54 38  0  0
 1  0 410672  58776  27376 424264    0    0     0     0 4136  923  7 51 42  0  0
 1  0 410672  58776  27384 424268    0    0     0    12 3922  877  5 43 51  1  0
 1  0 410672  58776  27384 424284    0    0     0     0 4231  961  5 46 49  0  0
 0  0 410672  58776  27384 424292    0    0     0     0 3895  898  5 44 51  0  0
 0  0 410672  58776  27384 424292    0    0     0     0 4368  924  8 41 51  0  0
 0  0 410672  58776  27384 424308    0    0     0     0 2906  872  8 41 52  0  0
 1  0 410672  58776  27392 424316    0    0     0    12 4423  914  9 47 44  0  0
 1  0 410672  58776  27392 424320    0    0     0     0 4159 1003  5 46 49  0  0
 0  0 410672  58776  27392 424332    0    0     0     0 3374 1009 13 68 19  0  0
 2  0 410672  58776  27392 424344    0    0     0   268 3367  982  9 68 23  0  0
 1  0 410672  58776  27392 424352    0    0     0     0 3343  878 10 71 19  0  0
 0  0 410672  58776  27400 424352    0    0     0    24 3105  865  6 39 55  0  0
 1  0 410672  58776  27400 424368    0    0     0     0 3447  845  4 25 72  0  0
 0  0 410672  58776  27400 424372    0    0     0     0 4048 1008 11 48 41  0  0
 1  0 410672  58776  27400 424384    0    0     0     0 3622  839  8 51 40  0  0
 1  0 410672  58776  27400 424396    0    0     0     0 3296  964  9 49 41  0  0
 0  0 410672  58776  27408 424396    0    0     0    12 3676  867  6 37 57  0  0
 0  0 410672  58776  27408 424412    0    0     0     0 3168  906  7 71 22  0  0
 0  0 410672  58776  27408 424420    0    0     0     0 4273  967 10 53 37  0  0
 0  0 410672  58776  27408 424424    0    0     0     0 4294  939  6 61 33  0  0
 1  0 410672  58776  27408 424436    0    0     0     0 3916  950  6 68 26  0  0
 0  0 410672  58776  27416 424444    0    0     0    12 2734  874  5 82 13  0  0
 1  0 410672  58776  27416 424448    0    0     0     0 3691  983  6 58 36  0  0
 0  0 410672  58776  27416 424464    0    0     0     0 4672 1015 11 48 42  0  0
 0  0 410672  58776  27416 424472    0    0     0     0 5000 1071 10 54 37  0  0
 3  0 410672  58776  27416 424480    0    0     0     0 3886  909  8 43 49  0  0
 0  0 410672  58776  27424 424488    0    0     0    12 3633  909  6 38 56  0  0
 1  0 410672  58776  27424 424492    0    0     0     0 3483  901  4 33 64  0  0
 1  0 410672  58776  27424 424508    0    0     0     0 4010  869  5 38 57  0  0
 0  0 410672  58776  27424 424508    0    0     0   180 3469  838 10 37 53  0  0
 2  0 410672  58776  27424 424524    0    0     0     0 4173  901  7 41 51  0  0
 3  0 410672  58776  27432 424520    0    0     0    24 4008  920  7 50 43  0  0
 0  0 410672  58776  27432 424540    0    0     0     0 3594  912  5 67 28  0  0
 3  0 410672  58776  27432 424544    0    0     0     0 3404  822  6 39 55  0  0
 1  0 410672  58776  27432 424560    0    0     0     0 4141  913 11 44 46  0  0
 0  0 410672  58776  27432 424568    0    0     0     0 3996  964  9 55 36  0  0
 1  0 410672  58776  27440 424576    0    0     0    12 3513  838  4 36 61  0  0
 3  0 410672  58776  27440 424584    0    0     0     0 3883  819  6 38 56  0  0
 2  0 410672  58776  27440 424588    0    0     0     0 3853  939 10 44 46  0  0
 6  0 410672  58776  27440 424600    0    0     0     0 2815  865 11 75 14  0  0
 1  0 410672  58776  27440 424604    0    0     0     0 3324  800  6 56 38  0  0
 0  0 410672  58776  27448 424620    0    0     0    12 3328  846  6 23 70  1  0
 1  0 410672  58776  27448 424620    0    0     0     0 3718  855  6 42 52  0  0
 0  0 410672  58776  27448 424636    0    0     0     0 3951  875  9 33 59  0  0
 1  0 410672  58776  27448 424640    0    0     0     0 4234  969 11 56 33  0  0
 0  0 410672  58776  27448 424656    0    0     0     0 3832 1059 10 37 52  0  0
 1  0 410672  58776  27456 424648    0    0     0    12 3803 1187  6 56 38  0  0
 0  0 410672  58776  27456 424648    0    0     0     0  401  563  4  9 86  0  0
 0  0 410672  58776  27456 424648    0    0     0     0  110  254  2  0 98  0  0
 0  0 410672  58776  27456 424648   16    0    16     0  110  277  2  1 97  0  0
