 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 350736  62276  25924 390000    0    0     0     0 2875  920  8 49 43  0  0
 1  0 350736  62276  25924 390004    0    0     0   196 2780  881  9 48 43  0  0
 1  0 350736  62276  25924 390008    0    0     0     0 1424  575  5 78 16  0  0
 0  0 350736  62276  25932 390012    0    0     0    24 3114  879  5 59 36  0  0
 2  0 350736  62276  25932 390020    0    0     0     0 1952  663 11 70 20  0  0
 0  0 350736  62276  25932 390024    0    0     0     0 2163  781  5 67 27  0  0
 2  0 350736  62276  25932 390032    0    0     0    12 1092  560  7 69 24  0  0
 1  0 350736  62276  25932 390040    0    0     0     0 1979  674  6 73 21  0  0
15  0 350736  62276  25940 390044    0    0     0    12 2225  716  6 72 22  0  0
 1  0 350736  62276  25940 390052    0    0     0     0 3366  919  7 55 38  0  0
 1  0 350736  62276  25940 390056    0    0     0     0 1747  624  7 76 17  0  0
 1  0 350736  62276  25940 390060    0    0     0     0 2984  957  8 55 37  0  0
 1  0 350736  62276  25940 390068    0    0     0     0  761  460 10 87  4  0  0
 1  0 350736  62276  25948 390072    0    0     0    12 2585  880  8 54 36  3  0
 0  0 350736  62276  25948 390084    0    0     0     0 2129  751  7 66 27  0  0
 2  0 350736  62276  25948 390088    0    0     0     0 1549  612  7 80 13  0  0
 2  0 350736  62276  25948 390092    0    0     0     0 1933  625  6 61 33  0  0
 1  0 350736  62276  25948 390100    0    0     0     0 2339  788  7 58 36  0  0
 1  0 350736  62276  25956 390104    0    0     0    12 2596  884 13 53 33  0  0
 0  0 350736  62276  25956 390112    0    0     0     0 1495  650  8 76 17  0  0
 7  0 350736  62276  25956 390116    0    0     0     0 1651  584  8 75 18  0  0
 0  0 350736  62276  25956 390120    0    0     0     0 2288  784 10 58 32  0  0
 0  0 350736  62276  25956 390128    0    0     0     0 2025  758  5 73 22  0  0
 3  0 350736  62276  25964 390132    0    0     0    12 2464  763  8 60 32  0  0
 8  0 350736  62276  25964 390140    0    0     0     0 1953  736 11 70 20  0  0
 3  0 350736  62276  25964 390148    0    0     0     0 1831 1039 17 67 16  0  0
 0  0 350736  62276  25964 390148    0    0     0     0 1609  795 18 69 13  0  0
 0  0 350736  62276  25964 390152    0    0     0     0 1448  874 26 30 44  0  0
